kind,kwh_per_interval
charge,0.9260110134883917
discharge,3.116171557024586
discharge,9.110768081408992
discharge,32.818688134387
discharge,6.74960215258136
charge,9.26759743969933
charge,14.130359383008567
charge,17.733074530138083
charge,34.54473588338021
charge,45.64639220997242
charge,27.92200803705896
charge,20.737673329292534
charge,16.968537591244512
charge,2.8737340571129835
charge,16.869628834053742
charge,17.173813941204912
charge,12.175661759464333
charge,26.344434022169025
charge,45.25391750835092
charge,801.5822068828135
discharge,14.194633381655308
discharge,814.8179603290707
discharge,790.1069328527981
discharge,763.5670166666666
discharge,734.9625
discharge,664.5765833333334
discharge,15.864829282221422
discharge,1.181293585602475
charge,32.97928776593989
charge,1.870797630462448
discharge,32.617122686770074
charge,595.6709966350047
discharge,377.5881833333333
discharge,556.8699999999999
discharge,459.2528166666666
discharge,351.3729833333333
discharge,357.3566666666667
discharge,331.83923333333337
discharge,292.33771666666644
discharge,253.30375000000004
discharge,198.34328333333337
discharge,173.61226666666676
discharge,176.15875000000005
discharge,158.96961666666664
discharge,157.6536000000001
discharge,179.37250000000006
discharge,188.01289999999995
discharge,173.72041666666655
discharge,135.6099999999999
discharge,85.23678333333328
discharge,73.07803333333334
charge,620.0077886305494
charge,692.084135840806
charge,672.3702801025031
charge,708.1391044903032
charge,708.5718716744288
charge,733.553431997997
charge,818.2897216249927
charge,807.6267920650155
charge,822.5540392136711
charge,833.3333333333333
charge,828.1670105080979
charge,759.7426053899725
charge,37.200000000000045
discharge,23.695233333333363
discharge,54.74355000000003
discharge,40.421249999999986
discharge,21.42644999999993
charge,4.102866666666841
charge,18.28333333333319
discharge,9.023383333333413
discharge,34.91633333333323
discharge,53.32958333333329
discharge,99.68156666666653
discharge,154.21963333333338
charge,487.3998693336471
charge,801.8930646774027
charge,51.80973554659704
charge,51.695892484979936
charge,25.542209964358676
charge,37.20293776990616
charge,47.16486121129719
charge,3.1733329800661068
discharge,22.537951842858888
discharge,20.984135573973163
discharge,29.246284504794062
discharge,34.2889141723939
discharge,38.60132829448662
discharge,50.747884424796325
discharge,13.290965816765834
charge,44.67754767353881
charge,29.50473893255605
discharge,22.728507434329572
discharge,38.094882675399504
discharge,31.003822069719604
charge,2.0272426742059224
charge,6.473642229260008
charge,2.9139690456011067
discharge,302.3301011084839
discharge,714.8199999999999
discharge,735.84085
discharge,741.2932500000001
discharge,738.4933333333333
discharge,774.7226999999999
discharge,771.7918333333333
discharge,734.2616666666665
discharge,743.3182666666667
discharge,731.62545
discharge,699.2283333333332
discharge,650.0591494018652
charge,15.10671864120161
charge,51.40473238012396
charge,29.53751885595102
discharge,4.202088760031074
discharge,6.896881808247372
discharge,4.940681140778906
charge,768.5675737633397
charge,770.6720750368919
discharge,8.630365101447524
charge,766.8161462737091
charge,779.6505977889103
charge,794.2710812802482
charge,810.2986838553503
charge,788.2382363535014
charge,760.1116147087066
charge,772.354964467647
charge,757.1252586548703
charge,780.6899018129919
charge,801.0243922650398
discharge,13.987227306666284
discharge,28.6847933272565
discharge,36.42489938605041
charge,19.73513289890917
charge,5.245731127724298
discharge,63.813396563356946
discharge,9.602920717454424
charge,26.860905129203275
charge,3.9662897402662907
discharge,38.13409304696256
discharge,68.33098794385614
discharge,61.874820616975455
discharge,45.133768093304525
discharge,14.644476576648117
charge,16.27942693108872
charge,15.629977206514468
discharge,47.81778049977714
discharge,116.60720643768582
discharge,80.60319913582453
discharge,36.783225393738405
charge,6.630356009632237
charge,7.1316824198775635
charge,3.512359819766516
discharge,19.64015406023543
discharge,470.4783666666666
discharge,238.93415717213415
discharge,8.849566467597299
discharge,470.9192833333333
discharge,486.22484999999995
discharge,457.51166666666666
charge,0.9492752164912872
discharge,436.00603333333333
discharge,12.404598111273174
charge,39.31986187438872
discharge,477.19736666666665
discharge,496.715
discharge,459.27056666666664
discharge,404.47515
discharge,354.8479166666667
discharge,306.1585
discharge,299.33234999999996
discharge,308.16875000000005
discharge,256.8516833333333
discharge,184.81721666666664
discharge,123.49000000000001
discharge,69.22868333333327
discharge,27.781849999999963
charge,17.57249999999999
charge,91.56101666666666
charge,152.28736666666663
charge,192.97208333333333
charge,241.30403333333334
charge,257.5390166666666
charge,250.33916666666664
charge,276.2655
charge,320.9302333333334
charge,369.7358333333334
charge,428.15510000000006
charge,506.87873333333346
charge,570.83125
charge,567.9371499999999
charge,563.1326666666665
charge,594.9658333333332
charge,642.0097499999999
charge,668.7742166666666
charge,664.4237499999999
charge,651.6733166666667
charge,675.2708833333334
charge,740.7112499999998
charge,341.8908567230048
discharge,28.89716666666675
discharge,52.7850774744727
discharge,42.50320544900751
discharge,42.46718429717953
discharge,76.02224372198918
discharge,30.58797681220628
charge,5.278340804259898
charge,15.546995482587562
charge,9.328593257861144
discharge,16.228324526481288
discharge,39.24274831811556
discharge,5.784125126358447
discharge,420.6202018926316
discharge,459.74
discharge,445.42005
discharge,446.4962333333333
discharge,456.32
discharge,432.74784999999997
discharge,417.97774999999996
discharge,429.9916666666666
discharge,442.2170166666666
discharge,433.7162666666667
discharge,428.49333333333334
discharge,467.2738166666666
discharge,488.3569666666666
discharge,470.93999999999994
discharge,454.8641666666666
discharge,454.11271666666664
discharge,463.895
discharge,470.18185
discharge,189.49223350135065
charge,29.51378761562853
charge,71.72094522675343
charge,45.75682322212981
charge,4.539776591823113
discharge,4.096103626997319
charge,17.245343852145197
charge,817.163656230915
charge,818.2160448939604
charge,26.575989388022265
charge,787.0776784710738
charge,786.3864433568831
charge,777.4115543547573
charge,789.201550119742
charge,819.0382890352777
charge,798.1337139902014
charge,772.4717157747543
charge,772.9843703089532
charge,822.1233083842657
charge,829.1511372758242
discharge,36.250174838247176
discharge,71.32057140049506
discharge,72.40326622042278
discharge,37.82509257442575
discharge,17.017283943843495
discharge,19.988241314807624
discharge,37.553030176656364
discharge,37.40269103164587
discharge,19.551637257952166
discharge,31.16308401825347
discharge,30.715889286724007
discharge,24.722511188046383
discharge,22.209279305442692
discharge,30.67122742938068
discharge,39.648863688979134
discharge,86.06247672352293
discharge,67.42777481006078
discharge,67.35345686654443
discharge,158.25219721616338
discharge,38.70582531507739
discharge,19.840162387418786
discharge,1.9556527370657477
discharge,15.300212544603824
discharge,441.65
discharge,423.39618333333334
discharge,434.6635833333333
discharge,73.24767551041646
discharge,460.63374999999996
discharge,436.4978166666666
discharge,434.4683333333333
discharge,51.43869535490251
discharge,482.46198333333336
discharge,26.772066957685126
charge,33.79431632535301
discharge,440.30451666666664
discharge,461.6966666666666
discharge,450.3971666666666
discharge,428.70815
discharge,394.15375
discharge,328.10470000000004
discharge,305.50333333333333
discharge,313.02291666666673
discharge,262.3326166666667
discharge,210.15971666666667
discharge,65.7455595641042
discharge,11.864740527075014
discharge,34.37508333333329
charge,24.163749999999936
charge,55.75823333333335
charge,120.42628333333334
charge,211.9041666666667
charge,257.18161666666674
charge,251.9683666666665
charge,235.8366666666667
charge,252.4650333333334
charge,261.2132833333334
charge,252.6179166666667
charge,259.2765833333333
charge,272.43021666666664
charge,285.0483333333332
charge,305.21720000000005
charge,349.02986666666675
charge,391.6874999999999
charge,394.40048333333345
charge,428.4884333333333
charge,480.76874999999995
charge,468.92533333333336
charge,478.0984666666666
charge,499.8529166666667
charge,440.54035
charge,407.45975
charge,448.08208333333334
charge,506.5593666666666
charge,559.6279833333333
charge,584.1408333333333
charge,561.8996500000001
charge,530.9263333333333
charge,27.70298912747522
discharge,3.2937500000000455
discharge,38.53983637505155
discharge,35.60909673518864
discharge,4.377056678284362
charge,4.995400590644749
discharge,1.9929044479988534
charge,3.9426185815346173
charge,28.369851809373046
charge,23.077844477940403
discharge,3.9144765703990174
charge,36.4808512758363
discharge,279.5998158532535
discharge,448.5833333333333
discharge,461.5993833333333
discharge,479.08034999999995
discharge,487.4266666666666
discharge,461.6170833333333
discharge,442.81985
discharge,448.22333333333336
discharge,457.3852499999999
discharge,460.7700833333334
discharge,456.47
discharge,446.18516666666665
discharge,429.12811666666664
discharge,428.0733333333333
discharge,465.69983333333334
discharge,471.89813333333336
discharge,456.48333333333335
discharge,494.00738333333334
discharge,473.37466622681615
discharge,24.746081439350007
charge,6.888314927574299
charge,2.612382768092573
discharge,11.057102289454576
discharge,43.59579727727095
discharge,10.606266962702762
charge,813.1323468650085
charge,795.3311128976444
charge,11.171571616959113
charge,801.9474671122578
charge,772.1355589270429
charge,754.2367770025411
charge,788.1739963465075
charge,803.2956084529173
charge,788.6221785514872
charge,784.7091158043413
charge,751.1447291340361
charge,757.9804619467252
charge,770.616091481674
charge,12.23242739618911
charge,10.087762656199743
discharge,0.8799073764151899
charge,0.31689639173396245
discharge,2.0522219082955644
discharge,21.270948959348743
discharge,24.447533867382845
discharge,1.7545757567712599
charge,9.740835845127208
charge,12.409340720168075
charge,14.460472975592097
charge,8.176457985124784
charge,2.5472425555016116
charge,3.8124925367118294
charge,12.725286115468066
charge,9.546307701871683
charge,5.612143716615151
discharge,17.506686529017202
discharge,15.349842361993183
charge,0.7616552458238175
charge,34.68775805036182
discharge,4.023173173462396
discharge,13.447591526601968
charge,16.522343815468957
charge,9.260486959630953
charge,2.708161149749799
charge,9.890038177571
discharge,0.5950522899119051
charge,37.99275588197543
charge,67.28451893125111
charge,62.89135451150594
charge,47.6375548751696
charge,27.012627108099196
charge,779.471353137395
discharge,28.329317652750547
discharge,819.6840214473242
discharge,807.4892647819439
discharge,752.8086333333332
discharge,723.4395833333333
discharge,668.7063833333332
discharge,450.974323983343
discharge,60.31166117192083
discharge,64.48010575861639
discharge,47.757204369804185
discharge,33.20143057030623
discharge,9.714056078667738
discharge,474.94751666666673
discharge,588.3170833333334
discharge,526.1408666666666
discharge,453.76049999999987
discharge,427.9758333333332
discharge,341.79921666666667
discharge,252.51931666666655
discharge,179.28374999999994
discharge,81.6519166666667
discharge,5.158016666666754
charge,17.68249999999989
charge,4.35053333333326
charge,26.124733333333324
charge,63.68708333333325
charge,41.441100000000006
charge,65.5948166666667
charge,113.53874999999994
charge,62.33456666666666
charge,79.87126666666654
charge,815.0462944187132
charge,833.3333333333333
charge,817.6291411320935
charge,833.3333333333333
charge,833.3333333333333
charge,833.3333333333333
charge,825.1001925593525
charge,796.5899381163011
charge,699.2002187551675
charge,704.9840695599851
charge,755.3971634831942
charge,142.6704166666667
charge,128.57624999999985
charge,51.68103333333352
discharge,12.114316666666582
discharge,16.35041666666666
charge,7.059566666666569
discharge,13.287316666666584
discharge,55.59083333333331
discharge,41.57681666666667
discharge,69.51206666666667
discharge,125.85708333333321
discharge,101.96294999999998
discharge,128.72356666666656
charge,340.6674804850179
charge,634.13315337641
discharge,8.282122108071917
charge,10.22484210872992
discharge,2.537882338746499
charge,3.1331880725257277
discharge,10.87325554129768
discharge,31.930554156201993
discharge,24.138884219243437
charge,44.90931893678635
charge,37.73598219499642
discharge,8.515062652259303
discharge,45.560345151924935
discharge,21.849508634300946
charge,0.05050838921852119
discharge,17.33573194820781
charge,22.45325721760605
discharge,281.8730896443419
discharge,729.93
discharge,697.3864166666667
discharge,670.6542666666667
discharge,686.2183333333334
discharge,722.3678166666666
discharge,728.3547
discharge,704.54
discharge,696.8817999999999
discharge,702.5079999999999
discharge,706.9716666666666
discharge,705.3114666666667
discharge,17.436430929903167
discharge,7.804148002276179
charge,53.90154580235958
charge,54.822902525931454
charge,10.269064720455276
discharge,12.768375268621867
charge,1.919762437644863
charge,791.1700165409186
charge,804.3807259132127
charge,10.640319583895689
charge,770.5714509186828
charge,756.0348212634308
charge,760.1039668923199
charge,792.4546242156406
charge,794.6625445105531
charge,780.7072575124394
charge,799.5462515383654
charge,792.6731481772166
charge,786.4416422029091
charge,767.8688637903623
charge,11.021664318490707
discharge,2.298555842883161
discharge,33.00296768738713
charge,11.385458400726748
charge,40.784836180806906
charge,6.1996882182207855
discharge,12.666962979142227
charge,0.35046057540762376
charge,8.990908586035061
charge,10.194628535283982
discharge,0.30949649687045167
discharge,34.05364092230673
discharge,8.627214245008304
discharge,5.881530867262654
discharge,22.905053394330935
discharge,15.947140662444781
discharge,29.536946055231283
discharge,30.302454101083185
charge,7.053675130861166
charge,3.3444329148107954
discharge,16.947781776599413
discharge,0.836407914022061
discharge,14.58114026106341
discharge,59.7955777308656
discharge,33.49946124778785
charge,4.781788324040463
charge,10.135892830718262
discharge,31.14029761905681
discharge,35.692861109198475
charge,10.702821584342132
charge,39.47378156787147
discharge,11.394929252915858
discharge,22.708469553251916
charge,773.3430776152595
charge,9.168742524593767
discharge,778.8849655132854
discharge,792.12985
discharge,719.1348333333333
discharge,667.8241666666667
discharge,667.3017
discharge,614.7815166666667
discharge,508.79125000000005
discharge,454.11830000000003
discharge,184.89907898282257
discharge,56.76118403961442
discharge,0.5899890533602274
discharge,315.8692833333333
discharge,487.02166666666665
discharge,476.43698333333316
discharge,375.92796666666663
discharge,290.16999999999985
discharge,223.90886666666665
discharge,149.06259999999997
discharge,74.70291666666685
discharge,37.05993333333322
discharge,4.359133333333148
charge,54.599583333333385
charge,135.95851666666658
charge,171.34136666666654
charge,155.1733333333334
charge,141.23260000000005
charge,108.89213333333328
charge,88.89833333333331
charge,139.38715000000002
charge,152.55649999999991
charge,423.22579453836715
charge,826.4055745683636
charge,796.0586838020101
charge,776.1605328337603
charge,724.6505308491887
charge,781.7912814877176
charge,833.3333333333333
charge,833.3333333333333
charge,422.18439999999987
charge,400.9260816320563
charge,833.3333333333333
charge,225.3905833333332
charge,179.0395833333332
charge,171.71035000000006
charge,165.3012166666665
charge,151.9000000000001
charge,138.16965101674415
discharge,38.98131666666666
charge,48.12508230452699
discharge,23.854141831649088
discharge,14.693458303024727
discharge,6.798735076436401
discharge,27.30604886874403
discharge,38.109599953405564
discharge,1.7055444143525165
discharge,5.282158311038302
discharge,44.64815287915633
discharge,25.20869593928103
charge,14.761935166245053
charge,32.60607048703537
charge,26.228396048056197
charge,26.13754579985209
charge,33.14433027081043
charge,25.91297396294101
discharge,1.5422830294827463
discharge,8.824479121661511
discharge,28.950763520642795
discharge,7.055540463179682
discharge,0.3246247368958848
discharge,2.221427609319335
discharge,279.5233456917608
discharge,707.76
discharge,688.40865
discharge,691.7930333333333
discharge,704.8533333333332
discharge,708.8678499999999
discharge,742.1190999999999
discharge,767.8366666666667
discharge,712.5968833333333
discharge,706.8565166666667
discharge,759.6066666666667
discharge,749.8891
charge,7.7336115587777385
charge,14.33276672450188
charge,6.754561327382362
charge,31.468792364053115
charge,72.57535395828086
charge,13.540922643824501
discharge,3.685779756628108
charge,817.2357358141767
charge,833.3333333333333
charge,41.25632409460013
charge,793.1637636555281
charge,801.6455767244195
charge,809.8811960094534
charge,822.560038519121
charge,822.9288916556616
charge,795.8830683804695
charge,790.7444616330674
charge,786.3743447541627
charge,804.1364143724958
charge,803.530128118324
charge,38.32455133852409
charge,7.714728886004423
discharge,51.12478726162476
discharge,9.826801800130397
charge,34.61987751086383
charge,29.061475594380795
charge,13.233531814196908
charge,17.172740853038476
discharge,1.9810095700130432
discharge,22.445486082265234
discharge,0.39453722294092586
charge,16.387094692464643
charge,7.41147558815976
discharge,18.097566344483766
discharge,10.464538705487143
charge,10.736975348673468
charge,10.087770386946318
discharge,1.9231784870636375
charge,5.73544345961659
discharge,7.204282271992838
discharge,15.6419678971738
charge,2.0509497052737515
discharge,4.853273021177188
discharge,36.358080379597936
discharge,30.915750792971608
discharge,14.738383230353179
discharge,33.72745008029574
discharge,41.42429053489707
discharge,32.009612006108114
charge,4.735567480074565
charge,20.38629094517796
discharge,33.412368983665715
discharge,9.299589300965295
charge,663.3173266494911
discharge,776.4675395202559
discharge,801.5304166666665
discharge,734.6900499999999
discharge,664.3825
discharge,605.8196333333333
discharge,254.76029611869717
discharge,49.70875087793934
discharge,38.985871840271216
discharge,12.642055682895204
charge,19.726393142988
charge,31.78013954277469
discharge,400.2553499999999
discharge,541.8941666666667
discharge,556.0761500000001
discharge,487.5364333333332
discharge,432.17499999999995
discharge,435.52255
discharge,393.3128833333333
discharge,300.27083333333337
discharge,248.91598333333332
discharge,181.7002666666665
discharge,93.35458333333338
discharge,52.856566666666595
discharge,59.49858333333327
discharge,60.0795833333334
charge,2.804883333333464
charge,69.69673333333344
charge,110.67958333333331
charge,149.24138333333326
charge,185.48805000000016
charge,833.3333333333333
charge,830.9433196646994
charge,757.6068726527724
charge,730.7694161653501
charge,820.808630941392
charge,833.3333333333333
charge,803.8503505332036
charge,833.3333333333333
charge,326.6038666666666
charge,680.1143074115187
charge,833.3333333333333
charge,274.91589999999985
charge,256.06125
charge,232.6585
charge,198.03224999999998
charge,163.5574999999999
charge,123.1002346038056
discharge,30.155783333333375
discharge,70.6875
discharge,75.98738333333336
discharge,93.9493500000001
charge,85.32984984134225
charge,248.9664670310857
discharge,5.351108587376984
discharge,53.60937861340187
discharge,28.695964516420872
charge,24.444023925096758
charge,11.669903086760769
charge,3.542864286530289
charge,16.946676726005535
charge,13.360891426807257
discharge,4.805857361988046
discharge,4.873214494982335
discharge,15.246803970254291
discharge,18.913314377439406
discharge,45.21073270249565
discharge,23.766515717282005
discharge,385.2418823955505
discharge,713.19
discharge,732.59575
discharge,734.9808166666667
discharge,719.52
discharge,712.9737499999999
discharge,704.4460833333334
discharge,694.8999999999999
discharge,699.7131999999999
discharge,705.8502333333332
discharge,708.2466666666666
discharge,714.0902333333333
discharge,7.807571798411914
charge,27.656120586519023
charge,54.35974990420152
charge,59.240660892782216
charge,46.33583284160227
discharge,15.901956574607311
discharge,27.101690679075205
charge,779.6245123188172
charge,813.1229807611834
charge,9.001260690676645
charge,773.7299070904068
charge,803.5219206563397
charge,785.5546283561144
charge,749.7911585087173
charge,791.3771111131455
charge,828.5215569651637
charge,833.3333333333333
charge,787.8693397097163
charge,775.3604158638809
charge,773.6975492537316
charge,0.5382350866074148
charge,29.367399741861163
charge,45.99947900300833
charge,7.107040464286456
discharge,5.081047515560954
charge,11.585066586217295
charge,20.287182987393862
charge,17.88119778337409
charge,15.22550905634057
charge,23.49674329239258
discharge,3.4229774581360743
discharge,61.662536041502904
discharge,33.63875761921577
charge,2.7571481657747654
charge,8.250596739608
charge,6.599791735259942
discharge,6.118662523060607
discharge,17.364493307904013
charge,7.799910147415403
charge,20.50987403777208
charge,5.022983900881172
discharge,30.737744063931018
discharge,16.307028835468373
charge,4.69105536838606
discharge,3.321576028320692
discharge,3.037081051934024
charge,13.956226622109966
charge,0.029551671090189302
discharge,14.277670448400158
discharge,15.997289540056613
charge,41.30368218271451
charge,26.410273198192726
charge,15.152458519417564
charge,639.891614617433
discharge,9.408341446795475
discharge,803.3729001105381
discharge,804.6421166666667
discharge,746.9584666666666
discharge,701.9775
discharge,609.5341833333334
discharge,554.2755000000001
discharge,144.16546799010484
discharge,14.999250391123667
charge,12.996554614972865
discharge,1.697980094045647
charge,10.79315845008773
discharge,384.20520000000005
discharge,523.4054166666665
discharge,522.7855833333333
discharge,468.0980166666667
discharge,426.5416666666665
discharge,375.77528333333316
discharge,328.79369999999994
discharge,289.65458333333345
discharge,244.98675000000003
discharge,187.64584999999977
discharge,124.19541666666669
discharge,66.32146666666654
charge,0.018966666666756282
charge,60.02583333333337
charge,80.70533333333333
charge,96.25736666666671
charge,120.3729166666667
charge,144.03694999999993
charge,213.0804833333334
charge,271.09333333333325
charge,692.3266908989684
charge,221.54459999999995
charge,302.28453337340324
charge,709.7581066469224
charge,714.3885864493413
charge,811.2148515930973
charge,833.3333333333333
charge,833.3333333333333
charge,833.3333333333333
charge,833.3333333333333
charge,833.3333333333333
charge,306.9220833333334
charge,246.27098333333333
charge,210.4662833333332
charge,191.9395833333333
charge,178.0526166666666
charge,151.44733333333352
charge,115.53291666666678
charge,84.80039999999985
charge,32.08149999999989
discharge,43.09749999999997
discharge,108.22978333333344
discharge,148.49110000000007
charge,97.63389894752345
charge,415.6319423169649
discharge,6.391032341028904
discharge,1.0831398063274946
charge,9.227373021425995
discharge,13.199355265573558
discharge,8.130646714419527
charge,19.804763725554267
charge,6.5285720522175925
discharge,5.05242937836681
discharge,29.5716483389499
discharge,19.568853211128726
charge,14.0174550963103
charge,9.934303615674935
discharge,2.2552941939148923
discharge,382.05171620945447
discharge,724.405
discharge,719.5647999999999
discharge,705.7781166666665
discharge,689.2166666666667
discharge,689.28765
discharge,704.9795333333332
discharge,722.9316666666666
discharge,726.7685499999999
discharge,716.6356999999999
discharge,706.6933333333333
discharge,713.0462
discharge,3.6305600581517865
charge,11.41880517899483
charge,27.58584790973248
charge,17.10837376259701
charge,3.1785161421562407
discharge,32.45853709759899
discharge,27.26266970896313
charge,779.8850820190867
charge,801.627310683557
charge,28.575389096351046
charge,833.3295785242854
charge,827.4117081043482
charge,801.7884325518734
charge,792.859476532263
charge,796.9960735418008
charge,792.9129682484543
charge,810.4154506547507
charge,807.8013292413186
charge,816.2969139564354
charge,806.6155376402255
charge,27.09055754574797
discharge,3.0379784551306557
discharge,48.572755933601115
discharge,5.958135920853124
charge,38.70699916580713
charge,4.294171303603321
discharge,24.842976245854288
discharge,28.11817680077513
discharge,31.20909876582698
discharge,21.103036662091426
discharge,10.834814789440884
discharge,21.165471488599565
charge,6.1408921933430065
charge,19.258451314062313
charge,9.651141623438207
discharge,12.516621955481241
discharge,20.84411935887897
discharge,12.173240179317418
discharge,35.76023366436675
discharge,55.18688452658796
discharge,43.415547729972104
discharge,17.500896945898376
discharge,22.72314562804604
discharge,34.18092153336477
charge,4.057758425821589
charge,19.339729725664938
charge,1.3039094781581753
discharge,5.963724703891899
discharge,30.292829093811974
discharge,40.76218746061522
discharge,15.194012670336065
discharge,23.89586017499414
discharge,2.300514352655796
charge,811.2212879974242
discharge,1.2940335244718426
discharge,802.3559330516246
discharge,791.9499333333334
discharge,709.9633166666667
discharge,671.3708333333333
discharge,629.0448666666667
discharge,586.1559166666666
discharge,531.1820833333334
discharge,109.54867408163977
discharge,9.345394680902189
discharge,18.54439147835501
charge,25.117088983201256
discharge,334.5780666666667
discharge,488.1795833333334
discharge,482.8038499999999
discharge,438.3713999999999
discharge,411.15750000000014
discharge,332.6721833333331
discharge,278.00513333333333
discharge,262.8204166666668
discharge,221.28376666666668
discharge,150.51836666666668
discharge,77.1854166666667
discharge,36.094750000000204
discharge,41.25734999999986
discharge,39.81656755384347
charge,16.20875000000001
charge,54.787799999999834
charge,67.57749999999987
charge,135.7130666666667
charge,183.83656666666684
charge,479.1238751604426
charge,614.1424633470544
charge,552.5750741843417
charge,597.2753698330694
charge,646.2880507225891
charge,676.508636347286
charge,806.0851548900235
charge,833.3333333333333
charge,833.3333333333333
charge,833.3333333333333
charge,746.6354824917781
charge,248.70607321083787
charge,195.73666666666668
charge,138.07556666666665
charge,90.30038333333323
charge,95.11874999999986
charge,102.19911666666667
charge,104.79273333333344
charge,86.65499999999975
charge,28.355233333333217
discharge,18.553900000000112
discharge,39.517083333333176
discharge,70.29328333333319
discharge,126.35851666666656
charge,105.94194281442003
charge,744.7922995412267
charge,89.60986041690035
charge,58.921751348199905
charge,43.305124963042886
charge,25.617663485866046
discharge,15.121298721640983
discharge,25.89473632801321
discharge,3.4339733843552267
charge,23.53421521871553
discharge,1.0115924754031766
discharge,17.126053140386716
discharge,9.203002228172181
discharge,10.83100319810012
discharge,0.5117473566822355
charge,31.95745756684346
charge,55.98754845723772
charge,45.49125380580699
charge,31.430788877349073
discharge,7.220122878887196
discharge,2.2269472543464417
charge,15.852623777934014
charge,14.847483820448929
discharge,24.51726809944273
discharge,763.2066666666666
discharge,746.7180333333333
discharge,714.2555
discharge,699.4633333333333
discharge,721.8114
discharge,728.4909999999999
discharge,726.3683333333333
discharge,764.3365166666667
discharge,602.5511463398747
discharge,702.5616666666666
discharge,709.3744833333333
charge,37.29444707588766
charge,52.40270995702451
charge,39.06997682444444
charge,0.9272556477064882
discharge,14.388097465107876
discharge,36.359411744502836
discharge,17.211070701995936
charge,786.6379767548129
charge,824.9720076874441
charge,28.336035945972412
charge,802.421218482995
charge,831.069511994717
charge,827.3162226718953
charge,805.566508761913
charge,816.6735398734214
charge,818.862108133107
charge,805.8072446335989
charge,751.3373792975588
charge,768.6878941552037
charge,813.8775067922664
discharge,12.901097751547525
discharge,37.938165076916846
discharge,57.02158397360006
discharge,35.53009475886745
discharge,23.879371889495076
charge,9.791616223000517
discharge,3.152438122529759
discharge,15.398609116051773
discharge,49.47408081836085
discharge,44.835486921395955
discharge,30.69776445160312
discharge,39.25242024592785
discharge,44.72233265478246
discharge,48.96874129976874
discharge,40.09935512820874
discharge,72.5553301437879
discharge,82.6778442162597
discharge,92.40642889473065
discharge,430.9861833333333
discharge,143.68001763378265
discharge,84.45847717152719
discharge,53.8804660437807
discharge,39.08229646057009
discharge,453.23499999999996
discharge,428.82054999999997
discharge,435.381
discharge,58.01717649760104
discharge,446.16676666666666
discharge,434.32966666666664
discharge,450.04333333333335
discharge,54.080621443598034
discharge,461.1494333333333
discharge,29.94668478293181
discharge,2.6072357888596116
discharge,473.1871833333333
discharge,465.435
discharge,420.8469
discharge,378.6822833333333
discharge,347.7633333333333
discharge,310.66501666666665
discharge,302.50325
discharge,293.99666666666667
discharge,119.64606433537165
discharge,33.24461119039745
discharge,53.7667884596969
charge,2.588771249202523
charge,75.88815
charge,118.73333333333335
charge,159.81704999999988
charge,187.89048333333346
charge,226.87249999999995
charge,312.3256666666666
charge,329.93241666666665
charge,286.6954166666666
charge,300.4219999999999
charge,300.76953333333347
charge,305.75166666666655
charge,413.5060833333332
charge,499.6169666666665
charge,508.32416666666654
charge,505.52971666666656
charge,538.8159833333334
charge,609.6874999999999
charge,678.2307
charge,701.8411166666667
charge,695.0108333333333
charge,715.9721000000001
charge,767.3313166666666
charge,808.2058333333333
charge,411.0421327196208
discharge,0.91211560103784
charge,1.1260686432574907
discharge,17.647264045706663
discharge,0.9011537191930756
charge,22.89928119123336
discharge,280.9071927581907
discharge,445.2883333333333
discharge,452.2605166666666
discharge,449.48796666666664
discharge,435.71000000000004
discharge,423.5798
discharge,448.01605
discharge,480.57833333333326
discharge,457.1183
discharge,438.22135
discharge,454.32666666666665
discharge,477.2536333333333
discharge,492.03985
discharge,482.5516666666666
discharge,446.72555
discharge,454.9432166666666
discharge,494.82499999999993
discharge,483.5268166666666
discharge,401.19938302762716
charge,39.5018809841813
charge,52.63459208065484
charge,28.212357163311367
charge,5.968242046158821
discharge,17.033862743239013
charge,9.792016648528488
charge,833.3333333333333
charge,823.8039203793799
discharge,13.73891647568604
charge,752.4273842870318
charge,776.8408076891648
charge,777.8257402347072
charge,778.024685613872
charge,818.7887924571289
charge,804.9881120805994
charge,775.4080791217946
charge,794.6813672967592
charge,821.4786690822198
charge,806.8343075121036
discharge,0.688852555228209
discharge,7.196038905155433
discharge,38.46062809547999
charge,2.712938281019831
discharge,20.820685903227798
discharge,19.00756748947947
charge,2.2906434951988786
charge,29.194281785709563
discharge,16.782644782601665
discharge,61.24737583302385
discharge,59.440632252679734
discharge,26.729606275072456
charge,11.112735762506986
charge,15.272131993550488
discharge,36.62480124537802
discharge,8.683986278859777
discharge,55.644394916147064
discharge,84.84802194516249
discharge,429.53638333333333
discharge,431.43013333333334
discharge,75.3724155327501
discharge,29.38379367569081
discharge,8.83911932067599
discharge,433.2983333333333
discharge,449.00738333333334
discharge,444.26789999999994
discharge,40.11186768813843
discharge,461.7412166666667
discharge,471.8125166666667
discharge,461.8566666666666
discharge,78.22171694803268
discharge,468.6152666666667
discharge,35.62323288688896
discharge,9.529233769472455
discharge,468.04194999999993
discharge,459.47499999999997
discharge,413.9842666666666
discharge,378.3354
discharge,343.2391666666666
discharge,267.0148
discharge,240.51235000000003
discharge,257.38583333333327
discharge,214.39234999999996
discharge,114.05884592211011
discharge,25.74600923093982
discharge,29.456769244988834
charge,8.913366666666661
charge,61.32291666666663
