date,t_template,time_start,price_yuan_per_kwh,plan_kwh,final_contract_kwh,natural_plan_kwh,natural_final_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,soc_end_kwh
2025-03-20,108,18:10,1.2561,675.1480416886259,690.7771604544461,693.2730156235494,713.7841222106823,0.0,31.430788877349073,0.0,0.0,10205.562731163516
2025-03-20,109,18:20,1.2447,724.348985891956,737.0812694123201,675.1480416886259,690.7771604544461,0.0,0.0,7.220122878887196,0.0,10197.540372409198
2025-03-20,110,18:30,1.2545,714.6036280283549,725.0942904446006,724.348985891956,737.0812694123201,0.0,0.0,2.2269472543464417,0.0,10195.065986571035
2025-03-20,111,18:40,1.2522,719.6105127453726,729.2703004871156,714.6036280283549,725.0942904446006,0.0,15.852623777934014,0.0,0.0,10209.333347971176
2025-03-20,112,18:50,1.2881,242.615623726418,720.4570652338906,719.6105127453726,729.2703004871156,0.0,14.847483820448929,0.0,0.0,10222.69608340958
2025-03-20,113,19:00,1.3466,0.0,0.0,242.615623726418,720.4570652338906,0.0,0.0,24.51726809944273,0.0,10195.4546744102
2025-03-20,114,19:10,1.3523,0.0,0.0,0.0,0.0,0.0,0.0,763.2066666666666,0.0,9347.447267002794
2025-03-20,115,19:20,1.3445,0.0,0.0,0.0,0.0,0.0,0.0,746.7180333333333,0.0,8517.760563299089
2025-03-20,116,19:30,1.3483,0.0,0.0,0.0,0.0,0.0,0.0,714.2555,0.0,7724.143341076867
2025-03-20,117,19:40,1.3490,0.0,0.0,0.0,0.0,0.0,0.0,699.4633333333333,0.0,6946.961859595385
2025-03-20,118,19:50,1.3473,0.0,0.0,0.0,0.0,0.0,0.0,721.8114,0.0,6144.949192928719
2025-03-20,119,20:00,1.3482,0.0,0.0,0.0,0.0,0.0,0.0,728.4909999999999,0.0,5335.514748484275
2025-03-20,120,20:10,1.3513,0.0,0.0,0.0,0.0,0.0,0.0,726.3683333333333,0.0,4528.438822558349
2025-03-20,121,20:20,1.3400,0.0,151.39267032679197,0.0,0.0,0.0,0.0,764.3365166666667,0.0,3679.176026262053
2025-03-20,122,20:30,1.3489,0.0,0.0,0.0,151.39267032679197,0.0,0.0,602.5511463398747,0.0,3009.674752551081
2025-03-20,123,20:40,1.3952,0.0,0.0,0.0,0.0,0.0,0.0,702.5616666666666,0.0,2229.050678477007
2025-03-20,124,20:50,1.2226,730.7213932973567,757.130430409221,0.0,0.0,0.0,0.0,709.3744833333333,0.0,1440.8568081066364
2025-03-20,125,21:00,0.9332,749.9118440096221,761.9443766236911,730.7213932973567,757.130430409221,0.0,37.29444707588766,0.0,0.0,1474.4218104749352
2025-03-20,126,21:10,0.9068,746.4078765377523,754.1146601577777,749.9118440096221,761.9443766236911,0.0,52.40270995702451,0.0,0.0,1521.5842494362573
2025-03-20,127,21:20,0.9371,721.5318451312589,737.3778556477064,746.4078765377523,754.1146601577777,0.0,39.06997682444444,0.0,0.0,1556.7472285782574
2025-03-20,128,21:30,0.9371,734.8472449558542,744.5452358682255,721.5318451312589,737.3778556477064,0.0,0.9272556477064882,0.0,0.0,1557.5817586611931
2025-03-20,129,21:40,0.9871,711.9798085748398,718.0160549221638,734.8472449558542,744.5452358682255,0.0,0.0,14.388097465107876,0.0,1541.594983699962
2025-03-20,130,21:50,0.7764,646.7144811744053,649.7264626313373,711.9798085748398,718.0160549221638,0.0,0.0,36.359411744502836,0.0,1501.195637317181
2025-03-20,131,22:00,0.4209,1339.7946434214796,1339.7946434214796,646.7144811744053,649.7264626313373,0.0,0.0,17.211070701995936,0.0,1482.0722254260745
2025-03-20,132,22:10,0.3859,1363.8734743541108,1363.8734743541108,1339.7946434214796,1339.7946434214796,0.0,786.6379767548129,0.0,0.0,2190.046404505406
2025-03-20,133,22:20,0.4368,581.6645359459724,581.6645359459724,1363.8734743541108,1363.8734743541108,0.0,824.9720076874441,0.0,0.0,2932.521211424106
2025-03-20,134,22:30,0.4198,1345.061218482995,1345.061218482995,581.6645359459724,581.6645359459724,0.0,28.336035945972412,0.0,0.0,2958.023643775481
2025-03-20,135,22:40,0.4186,1355.091611994717,1355.091611994717,1345.061218482995,1345.061218482995,0.0,802.421218482995,0.0,0.0,3680.2027404101764
2025-03-20,136,22:50,0.4241,1354.285789338562,1354.285789338562,1355.091611994717,1355.091611994717,0.0,831.069511994717,0.0,0.0,4428.165301205421
2025-03-20,137,23:00,0.4237,1354.966508761913,1354.966508761913,1354.285789338562,1354.285789338562,0.0,827.3162226718953,0.0,0.0,5172.7499016101265
2025-03-20,138,23:10,0.4248,1376.0748898734214,1376.0748898734214,1354.966508761913,1354.966508761913,0.0,805.566508761913,0.0,0.0,5897.759759495848
2025-03-20,139,23:20,0.4240,1362.4900414664403,1362.4900414664403,1376.0748898734214,1376.0748898734214,0.0,816.6735398734214,0.0,0.0,6632.765945381927
2025-03-20,140,23:30,0.4220,1350.4289113002656,1350.4289113002656,1362.4900414664403,1362.4900414664403,0.0,818.862108133107,0.0,0.0,7369.741842701724
2025-03-20,141,23:40,0.4240,1352.016712630892,1352.016712630892,1350.4289113002656,1350.4289113002656,0.0,805.8072446335989,0.0,0.0,8094.968362871963
2025-03-20,142,23:50,0.4271,1309.666077488537,1309.666077488537,1352.016712630892,1352.016712630892,0.0,751.3373792975588,0.0,0.0,8771.172004239766
2025-03-20,143,24:00,0.4276,1214.044173458933,1214.044173458933,1309.666077488537,1309.666077488537,0.0,768.6878941552037,0.0,0.0,9462.99110897945
2025-06-21,0,0:10,0.4248,522.9960974134524,522.9960974134524,1261.3324671671912,1261.3324671671912,0.0,722.8408005005247,0.0,0.0,10129.198822058988
2025-06-21,1,0:20,0.4245,486.13949202386294,486.13949202386294,522.9960974134524,522.9960974134524,0.0,8.332130746785765,0.0,0.0,10136.697739731095
2025-06-21,2,0:30,0.4269,477.28262313894083,477.28262313894083,486.13949202386294,486.13949202386294,0.0,0.0,47.209157976136964,0.0,10084.24311975761
2025-06-21,3,0:40,0.4272,510.2748031913664,510.2748031913664,477.28262313894083,477.28262313894083,0.0,0.0,89.62737686105913,0.0,9984.657145467543
2025-06-21,4,0:50,0.4271,541.3678927984917,541.3678927984917,510.2748031913664,510.2748031913664,0.0,0.0,0.3128801419669003,0.0,9984.309500865358
2025-06-21,5,1:00,0.4285,524.7376868709954,524.7376868709954,541.3678927984917,541.3678927984917,0.0,71.32502613182498,0.0,0.0,10048.502024384
2025-06-21,6,1:10,0.4311,461.4658278015811,461.4658278015811,524.7376868709954,524.7376868709954,0.0,44.17435353766206,0.0,0.0,10088.258942567896
2025-06-21,7,1:20,0.4302,457.7074562016106,457.7074562016106,461.4658278015811,461.4658278015811,0.0,0.0,16.864105531752216,0.0,10069.521047532617
2025-06-21,8,1:30,0.4279,495.3357835675103,495.3357835675103,457.7074562016106,457.7074562016106,0.0,0.0,39.93066046505601,0.0,10025.153647015888
2025-06-21,9,1:40,0.4312,489.19930535233345,489.19930535233345,495.3357835675103,495.3357835675103,0.0,0.0,32.027549765822926,0.0,9989.567480609418
2025-06-21,10,1:50,0.4333,470.2343460146981,470.2343460146981,489.19930535233345,489.19930535233345,0.0,0.0,21.60831131433315,0.0,9965.558245815713
2025-06-21,11,2:00,0.4311,460.98677827878294,460.98677827878294,470.2343460146981,470.2343460146981,0.0,0.0,22.10663731863525,0.0,9940.995315461674
2025-06-21,12,2:10,0.4293,465.9541230412152,465.9541230412152,460.98677827878294,460.98677827878294,0.0,0.0,38.11655505455036,0.0,9898.643587623284
2025-06-21,13,2:20,0.4324,439.4344492382603,439.4344492382603,465.9541230412152,465.9541230412152,0.0,0.0,46.11277695878482,0.0,9847.40716878019
