date,plan_total_kwh,plan_cost_yuan_template,final_contract_total_kwh,adjust_cost_yuan_template,emergency_kwh,emergency_cost_yuan,total_cost_yuan,curtail_kwh,adjust_up_kwh,adjust_down_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan_natural,adjust_cost_yuan_natural
2025-03-12,68706.50088589414,40351.88738464432,66507.8606214319,1355.6653109807905,7.194998906542196,50.19231237203836,41742.43498997133,321.71851513563047,439.2331716931272,2637.873436155385,9176.44764955707,8963.69227364134,40336.5773666185,1355.6653109807908
2025-03-13,67869.1300488508,41050.773534872256,71670.55293471791,3980.922448170456,112.62980503947824,749.9985171558541,45848.62064892464,38.94762254400109,3801.4228858671136,0.0,8963.69227364134,8952.94946369665,41117.69968359833,3980.922448170456
2025-03-14,31422.54807745207,15923.89099380584,31741.545393741428,568.4232625061051,0.0,0.0,16486.657074812,11608.048626610327,318.99731628935723,0.0,8952.94946369665,9318.842011940473,15918.233812305894,568.4232625061051
2025-03-15,30671.453840123628,15623.533215996646,31051.833718090667,477.54493785274235,7.363254425751165,28.584153680766022,16075.671413111735,6679.811577539191,380.37987796704397,0.0,9318.842011940473,8959.692832191722,15569.542321578227,477.54493785274235
2025-03-16,66839.16484298474,40533.29799750158,68596.66426819954,2140.389345983748,0.0,0.0,42667.40186337947,581.2422132327468,1757.499425214805,0.0,8959.692832191722,9633.115474994856,40527.01251739572,2140.389345983748
2025-03-17,64781.5600965495,37793.037744119036,62776.135255175104,1468.1060341361213,0.0,0.0,39260.10345696186,865.2915342727774,534.2287483325906,2539.6535897070053,9633.115474994856,9701.54794665836,37791.997422825734,1468.1060341361213
2025-03-18,67360.48779745861,39979.47002896406,65822.46331400296,764.7378383055517,0.0,0.0,40753.55559332544,923.489277057511,179.6377756007725,1717.6622590564211,9701.54794665836,9470.603114003177,39988.81775501989,764.7378383055517
2025-03-19,62167.706492320925,37795.68787206049,64451.545394834946,2320.2120006418536,0.0,0.0,40101.99233020161,742.737176126697,2283.838902514022,0.0,9470.603114003177,9630.096574637111,37781.780329559755,2320.2120006418536
2025-03-20,64679.04934644836,39374.598657621864,66175.18857073072,2216.618321404423,5.3905157794897605,26.890587965984672,41686.94676164953,82.15851051069546,1496.1392242823488,0.0,9630.096574637111,9462.99110897945,39443.43785227912,2216.6183214044236
2025-03-21,29972.952222030584,15241.590380270622,30411.963531557285,606.9563949702799,0.0,0.0,15848.024333253099,14669.242413829339,459.5808931774423,20.56958365074138,9462.99110897945,9327.302976888117,15241.067938282818,606.9563949702799
2025-03-22,30316.769942684223,15571.693278042592,30596.822628215145,387.12580900131536,0.0,0.0,15898.961437424268,10376.76685300998,280.05268553092714,0.0,9327.302976888117,9840.286623795393,15511.835628422952,387.1258090013154
2025-03-23,63828.67660430374,38543.45277389644,64612.027727289336,1745.7339066637837,0.0,0.0,40278.39927347727,2108.2378784344164,1150.7604786553065,367.40935566971893,9840.286623795393,9607.737664521741,38532.66536681348,1745.7339066637837
2025-03-24,62532.194675190425,37613.99852226587,63399.94168736336,1800.7175637236173,0.0,0.0,39417.57374832821,1071.0855463950545,1320.8916399036184,453.1446277306826,9607.737664521741,9829.16290957842,37616.85618460459,1800.7175637236173
2025-03-25,64932.14232210425,38930.75789664682,64858.16011924535,876.8519793323458,198.610335416595,968.4523568756842,40780.97352120983,272.4959938193436,433.2604809140769,507.24268377297824,9829.16290957842,9521.899289940213,38935.6691850018,876.8519793323458
2025-03-26,61278.573799623526,36485.86592950921,61008.00835183554,1936.3888969535965,0.0,0.0,38411.99907741361,1318.214661467247,1175.4545483498791,1446.0199961378717,9521.899289940213,9705.82235777173,36475.61018046001,1936.3888969535965
2025-03-27,61957.66905810883,37716.450235035845,63280.56538205457,1440.9308867980033,0.0,0.0,39227.38462882926,546.9823788978555,1322.8963239457319,0.0,9705.82235777173,9721.125178446664,37786.45374203126,1440.930886798003
2025-03-28,29418.381869183635,14933.316343995924,29569.332476390133,239.23217720216525,45.7904704624093,196.89902298836,15373.103033303538,14944.901985944369,150.95060720649434,0.0,9721.125178446664,9709.554855294977,14936.971833113012,239.23217720216525
2025-03-29,29355.097172278347,14811.720967471427,29858.19633422866,797.1765005701315,0.0,0.0,15540.254491582493,18231.95370645892,503.09916195031036,0.0,9709.554855294977,9744.609230787159,14743.077991012362,797.1765005701316
2025-03-30,60655.15173158034,36309.28455279986,60064.915436124276,754.0452263479907,0.0,0.0,37058.91613123199,594.2054052570427,304.89136272789756,895.1276581839762,9744.609230787159,9849.800585589503,36304.870904884,754.0452263479906
2025-03-31,56216.75870080638,34440.1039403648,60876.687634613685,4508.0448713991,0.0,0.0,38948.95558950145,21.74770383860573,4659.928933807308,0.0,9849.800585589503,9934.180108502555,34440.91071810235,4508.0448713991
2025-04-01,61255.12728250933,36738.91991795225,64195.23407570342,3209.4389842499986,0.0,0.0,39956.758739812445,513.6671811210866,2997.920128295851,57.813335101764096,9934.180108502555,9660.161326696583,36747.31975556244,3209.4389842499986
2025-04-02,60726.9467329601,36463.20754741109,65169.02018176639,4337.081217221228,0.0,0.0,40790.783212124385,742.6018387309741,4442.073448806286,0.0,9660.161326696583,9587.402652235054,36453.70199490315,4337.081217221228
2025-04-03,61949.897910409665,37226.62983633902,61305.01878549109,512.5393080105341,0.0,0.0,37811.70811953497,1370.739236132536,196.1326969857215,841.0118219042944,9587.402652235054,9652.402427570602,37299.16881152443,512.5393080105341
2025-04-04,28643.194003318255,14342.466353870816,28694.25456473903,71.72753467794813,0.0,0.0,14413.838020030502,18476.001066887326,51.06056142077654,0.0,9652.402427570602,9618.572390562429,14342.110485352554,71.72753467794813
2025-04-05,28544.989683365086,14260.87716263128,29061.903311529706,816.0042628906348,0.0,0.0,15009.156322094885,13124.639426188332,516.9136281646203,0.0,9618.572390562429,9634.879161028884,14193.15205920425,816.0042628906348
2025-04-06,59158.15724419273,35215.08392626504,59093.27880576368,605.9265643139233,0.0,0.0,35818.02242588654,926.2053802200203,420.6826242763357,485.56106270538857,9634.879161028884,9364.303699358288,35212.09586157262,605.9265643139233
2025-04-07,55594.10635013366,33509.907412145956,57308.74401602842,1423.218701488625,0.0,0.0,34939.48009916781,217.82033341452157,1714.637665894752,0.0,9364.303699358288,9353.523463079417,33516.26139767919,1423.218701488625
2025-04-08,59026.554123780865,35322.74660486902,58828.183946898745,472.54865441565846,29.289076737436197,141.89171347656554,35941.923079924,672.2195986595259,181.94307459448288,380.31325147659544,9353.523463079417,9142.413761107518,35327.48271203178,472.5486544156584
2025-04-09,58840.9122423145,35407.27409499555,63484.39399239858,3943.637384622222,0.0,0.0,39351.702331553875,264.09221819913296,4643.481750084078,0.0,9142.413761107518,9192.412452392675,35408.064946931656,3943.6373846222214
2025-04-10,58731.039836443706,35213.24796726259,59367.01780521206,981.8875946645023,0.0,0.0,36267.76405235841,693.1348273271599,1083.7349615202986,447.7569927519416,9192.412452392675,9336.691319683658,35285.87645769391,981.8875946645023
2025-04-11,27786.213367894314,13620.157361066864,28077.522455421866,490.04984406473864,34.75124522773231,138.87258713692015,14238.081928049418,19003.93480969546,291.30908752754897,0.0,9336.691319683658,9283.711761436714,13609.159496847758,490.04984406473864
2025-04-12,28248.864919514766,13881.415691834369,28186.03416642721,74.13817486049163,0.0,0.0,13892.588790122918,15381.50684138154,24.30181118611739,87.13256427367367,9283.711761436714,9305.057547748122,13818.450615262427,74.13817486049163
2025-04-13,56256.61887229033,33726.56860480237,58329.084907926735,2536.497504641468,0.0,0.0,36264.73736184714,170.07015480222037,2072.466035636407,0.0,9305.057547748122,9244.426352502198,33728.23985720567,2536.497504641468
2025-04-14,57220.5556077278,33080.062112031126,56350.71991772197,1867.0804534432286,0.0,0.0,34942.97686939801,0.0,660.2558761947292,1530.0915662005575,9244.426352502198,9210.196962379847,33075.896415954776,1867.0804534432286
2025-04-15,54456.30790902051,32555.36878895745,54784.54240196701,1351.4652438563842,37.01577095348436,143.6952228414263,34050.68188430016,826.0318554611645,671.696439664253,343.4619467177487,9210.196962379847,9257.243179968907,32555.52141760235,1351.4652438563842
2025-04-16,56225.24445735238,33492.51517246431,59571.334527924104,3287.0066443775418,0.0,0.0,36783.77418675122,0.0,3346.090070571725,0.0,9257.243179968907,9198.766008551502,33496.76754237368,3287.0066443775413
2025-04-17,53930.49339626936,32723.176708986677,56895.586761794875,2448.3028000631216,35.62761612333147,214.36247091594956,35458.91824531297,0.0,2965.093365525503,0.0,9198.766008551502,9337.705553552223,32796.2529743339,2448.3028000631216
2025-04-18,27305.577386609617,13246.520988914224,27570.095564316158,330.0956405408726,0.0,0.0,13562.822606672502,17212.341337045236,264.5181777065396,0.0,9337.705553552223,9494.057214211267,13232.72696613163,330.0956405408726
2025-04-19,26946.250206863366,12988.299253606023,27099.766960630892,210.7155096990054,0.0,0.0,13139.506790888403,16598.2857575502,153.51675376752442,0.0,9494.057214211267,9392.736794767821,12928.791281189398,210.7155096990054
2025-04-20,53612.59324371478,32204.721015408315,55989.99002954818,2046.9977621991973,121.90147503228089,601.0100485762771,34857.17525496145,119.78551549787298,2377.39678583341,0.0,9392.736794767821,9465.844460280978,32209.167444185976,2046.9977621991975
2025-04-21,54624.02711751712,32001.500557330044,53672.714322009866,618.5233365268061,0.0,0.0,32615.894445869435,1714.1520682138694,180.92403922382323,1132.2368347310846,9465.844460280978,9081.935977326848,31997.37110934263,618.5233365268061
2025-04-22,52957.83082832064,31776.49645115077,56102.57321991725,3277.589548322492,0.0,0.0,35052.379710437024,0.0,3144.742391596608,0.0,9081.935977326848,9282.250640134105,31774.790162114532,3277.5895483224917
2025-04-23,52195.415083338055,31393.867231463686,55530.74791047912,2858.6538700982655,0.0,0.0,34254.60117849136,87.0884933684645,3335.3328271410755,0.0,9282.250640134105,9556.424532913072,31395.94730839309,2858.653870098266
2025-04-24,52006.87962806064,31379.43687586665,52540.713755172765,738.90876050556,0.0,0.0,32193.8298239129,2061.589784507994,533.8341271121243,0.0,9556.424532913072,9218.386361526736,31454.92106340734,738.9087605055599
2025-04-25,26752.814874760767,12719.594143684764,26625.87321458921,59.47572096432022,0.0,0.0,12767.463507248782,20989.836141884556,0.0,126.94166017155496,9218.386361526736,9058.800802057902,12707.987786284462,59.47572096432022
2025-04-26,26711.792676695215,12791.901589728703,26953.82121901564,346.4169537898546,1.1797339741517128,4.579727287656949,13077.336823776091,23141.177973910217,242.028542320432,0.0,9058.800802057902,9034.326874687165,12726.34014269858,346.4169537898546
2025-04-27,51093.80332166875,30658.471798856775,52721.625447158214,2672.2965101504165,121.2030456653763,624.1077324716491,33958.64169589656,356.7415816865738,1627.8221254894654,0.0,9034.326874687165,9120.004429108909,30662.237453274494,2672.2965101504165
2025-04-28,54967.2173069552,32677.05531931114,60653.57967921312,5332.41184872279,0.0,0.0,38008.06512256193,0.0,5686.362372257916,0.0,9120.004429108909,9249.231679418268,32675.65327383914,5332.41184872279
2025-04-29,52053.897179650914,31260.08116479139,52641.89488139066,1351.4098356085406,0.0,0.0,32602.721262988012,1349.7932261550113,915.0236972820464,327.0259955423029,9249.231679418268,9369.482074874853,31251.31142737947,1351.4098356085406
2025-04-30,51248.95042493115,31007.853142608205,51845.897059805415,453.868807601925,0.0,0.0,31465.307991308902,0.9957590037955697,596.9466348742706,0.0,9369.482074874853,9239.379253686724,31011.439183706978,453.868807601925
2025-05-01,51835.87137983539,31421.39692036214,53360.74620728461,2252.1998775512866,1569.9203111382278,9971.183431804871,43718.79520655252,1067.82515820454,1524.8748274492223,0.0,9239.379253686724,8302.899814519762,31495.41189719636,2252.1998775512866
2025-05-02,27773.297958271432,13387.507999565445,28776.0681436153,1699.0024683409947,1329.6885450122097,7988.966897332135,23074.79627760606,11855.249349999998,1002.7701853438671,0.0,8302.899814519762,8552.874002047885,13386.82691193293,1699.0024683409947
2025-05-03,27434.436921665092,13128.792001445287,27948.174709785868,845.689415206105,1553.706191509146,9215.760515183727,23116.927669181256,16675.297997806847,513.7377881207769,0.0,8552.874002047885,8781.970099045875,13055.477738791422,845.689415206105
2025-05-04,55972.367540029765,31922.479399081578,54161.29122616413,1790.9977041858945,1473.735616450675,9121.43816417966,42828.84328654417,552.1705352963554,560.1082971246482,2371.1846109902913,8781.970099045875,8656.453827738522,31916.407418178613,1790.9977041858942
2025-05-05,57627.38450000003,34338.3368447603,58055.537529162066,1167.224579225459,1159.1267575298764,7399.881545208224,42913.02205651692,191.96406464722122,566.2639990359213,138.11096987388567,8656.453827738522,8731.477104589074,34345.91593208323,1167.224579225459
2025-05-06,54151.21078516623,32603.72011447278,55957.24997694815,1985.8579817100547,1124.7819358190263,7155.981587616747,41741.48838986105,556.48138460505,1806.0391917819252,0.0,8731.477104589074,8559.020221124243,32599.648820534247,1985.8579817100544
2025-05-07,56553.85495548622,33976.28120538685,58254.42709393185,1426.5558296724184,1322.288204925009,8624.93664741215,44013.61208196247,411.9491408149449,1700.5721384456272,0.0,8559.020221124243,8785.716944147953,33962.1196048779,1426.5558296724184
2025-05-08,60576.3625079881,35582.02162046057,59359.46902136352,563.0726306085451,639.7118825958757,4171.1766045603545,40393.73508241348,387.1076501208858,127.1589985018506,1344.0524851264438,8785.716944147953,8956.409911375606,35659.48584724458,563.0726306085451
2025-05-09,28589.63958573006,14088.157870013389,29395.757691363426,1417.877829782068,206.00483714972972,1016.197626204271,16524.05814280842,17029.68464123345,806.1181056333661,0.0,8956.409911375606,9227.45073595841,14089.982686822079,1417.8778297820681
2025-05-10,28182.513279358423,13816.498503135133,28920.190150086473,1568.34102800503,192.92594053090608,936.7464500412439,16257.218799962346,13849.589643376828,882.1505562571072,104.23845081409843,9227.45073595841,8771.895105980764,13760.73361509813,1559.738734822972
2025-05-11,59606.172922122336,34768.593143518636,58792.87568318628,1746.9499760670894,326.8410078370939,2266.687431217075,38790.35075621111,16.24872644406912,760.1049846087637,1502.0324672970487,8771.895105980764,8936.07825278903,34791.972202812714,1731.691122181317
2025-05-12,57159.69106378589,33430.38214129177,56581.71131369723,2627.079972773346,0.0,0.0,36079.39206203418,1110.0719764316473,1160.4195915810706,1691.5527866863436,8936.07825278903,9204.489570918548,33462.32788271629,2617.0641793178984
2025-05-13,59802.29576333682,34431.803697937125,58294.88668274391,1840.8741732885837,0.0,0.0,36240.909050375696,1464.5729012871718,698.1330655241129,2313.2833057397283,9204.489570918548,9237.40025605379,34376.999817159776,1863.9092332159184
2025-05-14,58667.30104922571,33888.173047264274,56431.392867219794,1852.4464130068359,0.0,0.0,35725.03634446865,160.0148101748606,577.2349351544672,2840.0983644165726,9237.40025605379,8938.78523217177,33866.82689959844,1858.20944487021
2025-05-15,58434.78539017549,35738.11025573949,58053.404661687826,610.4497665512403,0.0,0.0,36425.971476814106,518.4852045604889,240.36108274555602,645.4969503004297,8938.78523217177,10025.32774125174,35810.4428615303,615.5286152838092
2025-05-16,27448.486401444028,14021.197048511127,27805.35810088364,931.7281207227596,0.0,0.0,14991.080877569502,21969.865307259406,513.6981975779308,40.04490764483141,10025.32774125174,9522.359608254894,14084.320660894251,906.7602166752516
2025-05-17,27914.404988428418,14192.9213786724,28981.717785134744,1926.685120441812,0.0,0.0,16018.146253562303,14608.778261881233,1076.3303847115687,125.79917849872902,9522.359608254894,9538.03657225837,14066.493229072983,1951.65302448932
2025-05-18,58258.75126538441,35488.72463720772,58926.02992090616,1027.3684600937495,0.0,0.0,36506.583330256464,1078.679030662403,667.2786555217476,0.0,9538.03657225837,9997.308059671777,35479.214870162716,1027.3684600937495
2025-05-19,54826.830468698565,33234.35082772627,54452.723389394465,703.3910452149028,67.00333333333344,451.90398166666745,34403.80460874916,4083.155474864776,296.8911740326886,670.9982533367922,9997.308059671777,9512.187932698773,33248.50958186759,703.3910452149028
2025-05-20,54330.885954458514,33372.15581674241,57753.19705169606,3713.421311866739,0.0,0.0,37086.80121215582,5.852157494260837,3422.31109723754,0.0,9512.187932698773,9272.78597747552,33373.37990028908,3713.421311866739
2025-05-21,53513.254181542485,33129.23661826797,55197.89247515893,2252.650698021632,0.0,0.0,35360.05605971283,170.8349309579138,1684.6382936164434,0.0,9272.78597747552,9406.773334421036,33107.4053616912,2252.650698021632
2025-05-22,54693.3658092294,34272.60869398574,55827.871398528696,1212.78038892777,0.0,0.0,35562.55410546136,86.56493680593954,1134.50558929929,0.0,9406.773334421036,10680.72566008723,34349.773716533586,1212.7803889277698
2025-05-23,27387.193152013388,14223.182214388811,28504.17609674165,1765.6669462479122,0.0,0.0,15997.46095458914,18475.899522237083,1116.9829447282589,0.0,10680.72566008723,10492.548265365102,14231.794008341227,1765.6669462479122
2025-05-24,27787.16534517493,14636.221727574584,28466.59441389763,1087.8893370086134,0.0,0.0,15649.219277228125,20943.525414833555,679.4290687227001,0.0,10492.548265365102,10423.725577583276,14561.329940219512,1087.8893370086134
2025-05-25,54104.36120283132,33447.16226352286,54263.258566146236,1133.9146484249477,0.0,0.0,34579.65372839172,2413.007527256317,580.4300213730745,421.53265805815374,10423.725577583276,10261.920444699777,33445.73907996677,1133.914648424948
2025-05-26,52687.53840114481,33022.50226578947,58529.487692685594,5190.870987222869,62.819293375929036,321.9048839623124,38544.43574733161,343.56538582959996,5841.949291540776,0.0,10261.920444699777,10083.677594631456,33031.65987614643,5190.870987222869
2025-05-27,52093.596289928435,32708.124069592715,54706.702414095795,2336.5481072159214,0.0,0.0,35049.855904493415,1510.3665202076227,2613.1061241673515,0.0,10083.677594631456,10028.422771893838,32713.307797277495,2336.548107215921
2025-05-28,54432.10371214434,33683.65795963037,56897.06776418928,2437.314755642984,0.0,0.0,36108.64789627745,688.8657073733245,2464.9640520449484,0.0,10028.422771893838,10323.545687265812,33671.333140634466,2437.314755642984
2025-05-29,53167.9049884894,32943.72282457324,58081.86992262898,5148.907211666384,0.0,0.0,38166.00972456624,312.52758289422513,4913.964934139589,0.0,10323.545687265812,10164.740541143843,33017.10251289986,5148.907211666383
2025-05-30,26819.64782278411,13880.927597727483,28122.60438337123,2256.3363106768747,123.65221748914848,512.3712879383623,16659.942234606904,17463.614290838654,1302.9565605871144,0.0,10164.740541143843,10536.443614462463,13891.234635991666,2256.336310676875
2025-05-31,27906.275926407845,14621.304116637284,28925.305082411487,1678.7635162426618,22.38267697417741,90.47766803752181,16318.592840135107,16711.37521953841,1048.458644340374,29.42948833673394,10536.443614462463,10651.076009364833,14549.351655854924,1678.7635162426618
2025-06-01,60548.16773553347,37079.761224147296,72604.44003204111,14925.413173089495,429.50064066122115,2409.029912026582,54411.98680279615,778.6013010502834,12056.272296507645,0.0,10651.076009364833,8015.748752392734,37077.54371768007,14925.413173089495
2025-06-02,65622.64981731711,39523.05629887914,72336.97381436598,10712.324172139637,266.28743815100205,1516.2398365380704,51753.05460132508,344.1249581528565,6901.568766541166,187.2447694922986,8015.748752392734,7880.505284134132,39524.49059264737,10712.324172139637
2025-06-03,65591.12190801199,38687.71491327763,71799.47752896749,12260.067238341104,293.0078408784149,1561.1617678383118,52509.35145729401,230.09532138174973,8402.873538986485,2194.5179180309856,7880.505284134132,8161.845482165912,38688.1224511146,12260.067238341104
2025-06-04,71536.09689158363,42496.43617440757,73758.29231671915,6308.897963857036,121.49577121793841,626.257596016002,49414.150183282654,454.830306871192,4163.944789610205,1941.7493644746928,8161.845482165912,8225.61371525914,42478.99462340961,6308.897963857036
2025-06-05,68764.37703937187,40929.38681756625,74337.71039999885,10605.524517733431,402.634832602534,2627.547087872291,54240.3276021905,233.11536699683896,7324.942990045942,1751.6096294189722,8225.61371525914,8074.322538804257,41007.255996584776,10605.524517733431
2025-06-06,32828.93412497615,17559.881659836377,37009.80193708225,6919.5523844120935,386.8611274123988,2554.9826225225706,27033.287023834077,2709.6335942971646,4180.867812106106,0.0,8074.322538804257,8264.111324579037,17558.752016899412,6919.552384412093
2025-06-07,33448.193692931425,17938.638807157407,35922.20206608458,4158.696451293917,119.66704750481642,810.9862127019949,22815.63450989645,1045.0278403289242,2474.008373153155,0.0,8264.111324579037,8480.269415901059,17845.951845900538,4158.696451293917
2025-06-08,79309.92444704886,44147.626104604686,70691.0649371171,2611.9549210209416,0.0,0.0,46761.39968176725,1175.0728381938013,0.0,8618.859509931759,8480.269415901059,9152.75184981302,44149.44476074631,2611.9549210209416
2025-06-09,80788.11474687177,48212.728479776735,76550.52490183568,1261.3048751205122,0.0,0.0,49471.14542409007,1512.4455015862372,0.0,4237.589845036087,9152.75184981302,9325.11712765185,48209.84054896956,1261.3048751205122
2025-06-10,78501.17321768371,48290.15593113769,77053.98807895268,393.9064640273204,0.0,0.0,48682.47519566536,1488.499861712027,0.0,1447.1851387310396,9325.11712765185,9326.921162697761,48288.56873163804,393.9064640273204
2025-06-11,80268.13007226319,50389.433514544726,80925.57991045856,1145.2700428843086,0.0,0.0,51527.451795278284,715.3886118414016,680.6944468768108,23.244608681448426,9326.921162697761,8990.723964631386,50382.181752393975,1145.2700428843086
2025-06-12,79953.59995113264,48483.85797395567,77619.69302722972,1324.5864401561175,0.0,0.0,49890.52198019488,1100.6865098671415,260.7777758557275,2594.684699758637,8990.723964631386,9019.156665865681,48565.93554003876,1324.5864401561173
2025-06-13,34809.59671671148,19133.862509962044,35989.74075708382,2201.950704836947,0.0,0.0,21346.203260808907,4206.066808727199,1180.144040372338,0.0,9019.156665865681,8901.22432240976,19144.252555971958,2201.9507048369474
2025-06-14,34582.69406277733,19008.810918375926,35704.472887400414,2154.8098094035768,0.0,0.0,21070.107572062523,5991.786235547997,1157.3659403358622,35.58711571277763,8901.22432240976,8695.559064143208,18915.297762658945,2154.809809403577
2025-06-15,79029.75046819009,48863.78445096304,78466.06661866575,220.31136168537768,0.0,0.0,49092.64038557408,2427.8465499091326,0.3025433210417532,563.9863928453899,8695.559064143208,9916.023120787333,48872.3290238887,220.31136168537765
2025-06-16,78299.03576909116,48890.56738531991,78210.80577722933,389.4614364239297,0.0,0.0,49275.85279788837,1239.4186425689936,145.25856484258134,233.48855670441677,9916.023120787333,9861.824112637429,48886.39136146444,389.4614364239297
2025-06-17,78535.77577429301,49087.91723161754,79112.23419668882,922.1531344020295,0.0,0.0,50005.07231222962,767.7207928044751,577.9674148029434,1.5089924071405676,9861.824112637429,9199.44220255459,49082.919177827585,922.1531344020295
2025-06-18,79535.57948658404,47796.60660196791,77301.46049549579,1085.7259884430198,0.0,0.0,48881.606330447255,2194.983340450861,141.9278841667168,2376.0468752549796,9199.44220255459,9462.683171180977,47795.88034200424,1085.7259884430198
2025-06-19,76882.90765824274,46188.980176018566,75004.89663961032,1739.2994194184057,0.0,0.0,48010.39002367779,2597.27917447342,518.904142562066,2396.915161194496,9462.683171180977,9614.626737716408,46271.090604259385,1739.299419418406
2025-06-20,34275.30857372163,19268.37660278959,34766.27616557617,884.0049321517164,0.0,0.0,20157.312088726892,8817.614659535151,490.9675918545398,0.0,9614.626737716408,9478.642101608517,19273.307156575174,884.0049321517164
2025-06-21,34246.149472917954,19023.67624573523,35050.67800264746,1446.4742625134304,0.0,0.0,20379.669141872757,11236.291448391801,804.5285297295029,0.0,9478.642101608517,10051.698202918908,18933.194879359326,1446.4742625134304
2025-06-22,73575.13561387596,44963.959888745,72785.58276379111,1503.5298180264326,0.0,0.0,46471.19522868957,1248.3833616627712,741.781357652366,1531.334207737205,10051.698202918908,10217.88843245139,44967.66541066313,1503.5298180264326
2025-06-23,73274.45665277317,45287.25876730377,72452.77526017322,958.3511177244987,0.0,0.0,46263.429683534785,1580.2669426787866,326.010264821431,1147.6916574213753,10217.88843245139,10003.619764424015,45305.07856581028,958.3511177244987
2025-06-24,76757.52426574807,48008.678869774536,79500.10722077235,3578.476787404215,1877.4974000539469,8997.084377528307,60578.064860702965,476.89465346884566,2742.5829550242843,0.0,10003.619764424015,10282.707784212549,48002.50369577044,3578.476787404215
2025-06-25,73750.07798822582,45653.50627145488,75495.82655251006,2157.6434701346757,0.0,0.0,47811.59249472036,1285.9409355133303,1745.7485642842412,0.0,10282.707784212549,9950.880474958938,45653.94902458569,2157.6434701346757
2025-06-26,72467.59435031484,45240.359593063724,73128.252558424,1155.8813502672278,0.0,0.0,46462.3504653955,1809.0528083916367,660.6582081091631,0.0,9950.880474958938,9791.430911568692,45306.469115128275,1155.8813502672278
2025-06-27,34140.52271965724,18967.33368698014,34229.986183210975,957.3493643568529,0.0,0.0,19935.665307094005,10412.307277691196,440.7771522559003,351.31368870216534,9791.430911568692,10037.039910962494,18978.31594273715,957.349364356853
2025-06-28,33545.12091602895,18768.63991674934,34443.0477972797,1506.1754738582597,0.0,0.0,20218.19380597802,8616.145658181611,897.9268812507541,0.0,10037.039910962494,10340.955916210449,18712.01833211976,1506.1754738582597
2025-06-29,67574.1035124156,41704.63029542872,74486.46340606897,8002.217825106056,0.0,0.0,49700.48993928908,1341.7538822228278,6912.359893653366,0.0,10340.955916210449,10202.205334430575,41698.272114183026,8002.217825106055
2025-06-30,70300.70179481499,43560.13357657499,73389.49862086229,3852.397854696984,469.320282049904,2290.2730651392794,49702.53470696351,395.2234447277838,3088.796826047292,0.0,10202.205334430575,9832.315947181862,43559.86378712725,3852.3978546969834
2025-07-01,66755.7049209244,40554.18766634861,81657.38053202751,22173.835973126967,0.0,0.0,62719.6825338783,105.23831775139463,16313.829348248924,1412.1537371458035,9832.315947181862,8832.344832397983,40545.846560751335,22173.835973126967
2025-07-02,67867.32344062362,40941.155582536085,77940.43944804822,16940.87926275521,0.0,0.0,57882.21561950053,1909.9327716306059,12556.772965652966,2483.656958228383,8832.344832397983,8525.623892983558,40941.33635674532,16940.87926275521
2025-07-03,72502.30472172376,43667.74455029254,84255.14244123406,19763.126009711188,15.556137098514682,108.51961239923843,63598.965144555084,1012.6457617688259,14690.405991517026,2937.568272006718,8525.623892983558,8299.785532771006,43727.31952244466,19763.126009711188
2025-07-04,35527.1913715195,19628.214679395216,41419.57092270178,9126.4396307078,1411.2632573860799,3318.3287109031326,32074.57556912635,10025.277559220658,5892.379551182275,0.0,8299.785532771006,8615.767992592939,19629.80722751542,9126.4396307078
2025-07-05,37462.95785651171,20832.21649041952,43308.08446323506,9039.47649958834,359.48161707532194,1025.9605351329687,30830.421958177885,10893.580347754316,5845.126606723359,0.0,8615.767992592939,8919.326060699883,20764.984923456577,9039.47649958834
2025-07-06,77137.89077355829,47680.242845290915,84924.86389707394,12627.907405744212,11.16797896303467,75.19400235811244,60370.569761430386,1455.8921117961231,9814.112893499987,2027.1397699843374,8919.326060699883,8742.187336431876,47667.46835332806,12627.907405744212
2025-07-07,80260.77442930038,49060.16913301272,80631.41722883088,5683.196636141056,4.585476691479357,30.890063732150686,54747.848056646406,3466.27574828893,3731.1752164748314,3360.5324169443256,8742.187336431876,9007.547482576489,49033.7613567732,5683.196636141057
2025-07-08,89060.70760639085,53285.38893861437,82430.50616022326,1932.1584852041444,0.0,0.0,55201.67408781854,2033.284431301981,2.2737367544323206e-13,6630.20144616759,9007.547482576489,9963.154341687334,53269.515602614396,1932.1584852041442
2025-07-09,86127.22634023686,50787.78989351595,78784.95351851138,2211.3098941605804,0.0,0.0,53009.19855491295,1239.632708748009,0.0,7342.272821725472,9963.154341687334,9826.755754477372,50797.888660752375,2211.3098941605804
2025-07-10,82660.6504672978,49817.27615720151,77192.6003105588,1695.7665486580088,0.0,0.0,51580.36695168592,641.8660776359859,0.0,5468.050156739006,9826.755754477372,9702.407118319621,49884.600403027915,1695.7665486580088
2025-07-11,42265.9277303979,24533.11002759986,42441.62201557663,824.8734047088903,0.0,0.0,25369.365280289374,6496.387749468919,418.3566738378988,242.66238865917393,9702.407118319621,9312.725611855429,24544.491875580483,824.8734047088903
