date,interval_index,scenario_id,scenario_net_kwh,center_forecast_kwh,actual_net_kwh
2025-03-20,42,8,504.181667,662.270417,531.182083
2025-03-20,43,8,421.929742,605.869092,446.5755
2025-03-20,44,8,363.08645,533.942767,401.241617
2025-03-20,45,8,345.790417,479.585625,369.577083
2025-03-20,46,8,215.943717,387.734508,280.6902
2025-03-20,47,8,296.725325,472.637475,334.578067
2025-03-20,48,8,465.365417,615.791875,488.179583
2025-03-20,49,8,360.651767,569.482317,482.80385
2025-03-20,50,8,268.485842,507.59255,438.3714
2025-03-20,51,8,301.651458,485.322292,411.1575
2025-03-20,52,8,263.917383,404.397192,332.672183
2025-03-20,53,8,237.83905,371.080092,278.005133
2025-03-20,54,8,229.064583,326.178958,262.820417
2025-03-20,55,8,149.0604,250.627625,221.283767
2025-03-20,56,8,123.595492,220.373017,150.518367
2025-03-20,57,8,156.048958,209.697917,77.185417
2025-03-20,58,8,156.642533,171.376367,36.09475
2025-03-20,59,8,182.962908,149.003267,41.25735
2025-03-20,60,8,225.910833,141.245833,45.207083
2025-03-20,61,8,258.07595,110.283925,-16.20875
2025-03-20,62,8,258.318675,90.944508,-54.7878
2025-03-20,63,8,202.274375,49.227083,-67.5775
2025-03-20,64,8,140.487042,10.511158,-135.713067
2025-03-20,65,8,138.619575,-25.382133,-183.836567
2025-03-20,66,8,163.709167,-61.77875,-163.85
2025-03-20,67,8,113.755833,-70.5651,-109.937383
2025-03-20,68,8,48.846167,-92.892875,-109.84115
2025-03-20,69,8,19.027708,-124.559375,-159.577083
2025-03-20,70,8,14.366442,-122.245042,-180.267617
2025-03-20,71,8,0.160083,-129.075067,-209.235117
2025-03-20,72,8,-35.405208,-164.6375,-275.021667
2025-03-20,73,8,-78.243525,-201.7348,-354.021317
2025-03-20,74,8,-110.781283,-210.999933,-372.5568
2025-03-20,75,8,-133.035,-201.429167,-304.28375
2025-03-20,76,8,-103.463583,-203.657883,-199.829433
2025-03-20,77,8,-68.79735,-183.293333,-173.098233
2025-03-20,78,8,-37.2,-135.312708,-195.736667
2025-03-20,79,8,23.695233,-93.066775,-138.075567
2025-03-20,80,8,54.74355,-59.483783,-90.300383
2025-03-20,81,8,40.42125,-35.728125,-95.11875
2025-03-20,82,8,33.964825,-24.175792,-102.199117
2025-03-20,83,8,-7.915283,-31.106158,-104.792733
2025-03-20,84,8,-42.424167,-10.105417,-86.655
2025-03-20,85,8,-13.619783,14.268817,-28.355233
2025-03-20,86,8,7.801283,42.635467,18.5539
2025-03-20,87,8,7.586458,78.435208,39.517083
2025-03-20,88,8,59.360108,142.078108,70.293283
2025-03-20,89,8,134.579533,187.433508,126.358517
2025-03-20,90,8,197.31125,220.675417,180.644167
2025-03-20,91,8,227.2764,278.436567,197.318567
2025-03-20,92,8,260.160508,333.349967,248.806767
2025-03-20,93,8,296.472292,361.46625,340.1425
2025-03-20,94,8,352.777692,407.896542,402.782267
2025-03-20,95,8,376.477717,448.217208,452.45245
2025-03-20,96,8,409.491875,504.766667,507.324167
2025-03-20,97,8,487.505325,550.012583,562.26155
2025-03-20,98,8,578.809058,616.401542,599.067217
2025-03-20,99,8,636.276458,687.497708,630.75625
2025-03-20,100,8,681.74845,728.835483,688.73555
2025-03-20,101,8,732.4477,773.434717,742.724283
2025-03-20,102,8,789.705208,824.959583,787.412917
2025-03-20,103,8,866.399192,887.901767,843.23245
2025-03-20,104,8,873.999133,919.476667,873.855183
2025-03-20,105,8,907.725,994.756458,904.72375
2025-03-20,106,8,1007.371417,1046.172842,973.09075
2025-03-20,107,8,941.975992,928.840025,873.003183
2025-03-20,108,8,732.350833,715.2775,682.353333
2025-03-20,109,8,703.452408,693.439208,697.997283
2025-03-20,110,8,730.5236,728.01295,739.308217
2025-03-20,111,8,721.0075,736.203333,709.241667
2025-03-20,112,8,727.9584,733.22685,714.422817
2025-03-20,113,8,729.286533,720.181425,744.974333
2025-03-20,114,8,726.185,708.436667,763.206667
2025-03-20,115,8,735.84085,708.966792,746.718033
2025-03-20,116,8,741.29325,720.005933,714.2555
2025-03-20,117,8,738.493333,719.5425,699.463333
2025-03-20,118,8,774.7227,725.050642,721.8114
2025-03-20,119,8,771.791833,714.400725,728.491
2025-03-20,120,8,736.980833,704.648333,726.368333
2025-03-20,121,8,752.567483,728.9078,764.336517
2025-03-20,122,8,734.611783,732.816033,753.943817
2025-03-20,123,8,697.961667,724.384167,702.561667
2025-03-20,124,8,725.385792,724.059058,709.374483
2025-03-20,125,8,764.435242,736.002092,719.835983
2025-03-20,126,8,755.169167,745.966667,709.541667
2025-03-20,127,8,710.075625,739.2126,715.044683
2025-03-20,128,8,706.631617,729.781992,736.4506
2025-03-20,129,8,740.621667,727.069167,758.933333
2025-03-20,130,8,720.054508,737.4129,754.375467
2025-03-20,131,8,639.866933,659.162242,666.937533
2025-03-20,132,8,562.076667,539.903333,553.156667
2025-03-20,133,8,566.252033,533.531175,538.901467
2025-03-20,134,8,586.847283,558.192842,553.3285
2025-03-20,135,8,566.528333,558.320833,542.64
2025-03-20,136,8,556.759367,553.707817,524.0221
2025-03-20,137,8,544.107675,556.852742,526.969567
2025-03-20,138,8,549.693333,566.254167,549.4
2025-03-20,139,8,590.01955,582.934308,559.40135
2025-03-20,140,8,599.422008,570.857708,543.627933
2025-03-20,141,8,569.745,554.2225,544.621667
2025-03-20,142,8,578.292617,555.695642,600.679333
2025-03-20,143,8,521.528608,504.754608,540.978183
2025-03-20,0,9,573.353333,576.600833,568.418333
2025-03-20,1,9,553.1689,569.979133,549.844817
2025-03-20,2,9,566.816958,575.0196,570.3135
2025-03-20,3,9,583.896667,584.253333,613.851667
2025-03-20,4,9,550.437817,584.748725,579.456167
2025-03-20,5,9,576.904383,597.524358,550.444917
2025-03-20,6,9,612.436667,594.001667,571.156667
2025-03-20,7,9,589.049617,604.236775,601.58905
2025-03-20,8,9,540.5339,590.7587,611.48375
2025-03-20,9,9,544.281667,573.410833,598.216667
2025-03-20,10,9,592.776192,581.486017,583.93595
2025-03-20,11,9,619.253917,591.350417,590.99505
2025-03-20,12,9,606.975833,585.080833,598.443333
2025-03-20,13,9,573.954267,579.469617,565.983617
2025-03-20,14,9,541.665242,582.373433,546.120767
2025-03-20,15,9,521.135833,600.056667,565.713333
2025-03-20,16,9,534.138467,596.951,597.926567
2025-03-20,17,9,598.722933,610.932458,600.954467
2025-03-20,18,9,640.805833,619.6675,587.131667
2025-03-20,19,9,620.016358,596.932,605.2103
2025-03-20,20,9,561.817925,579.717325,621.892383
2025-03-20,21,9,532.2425,592.434167,620.168333
2025-03-20,22,9,568.018083,628.96825,616.623083
2025-03-20,23,9,576.084358,629.010492,612.46375
2025-03-20,24,9,595.938333,618.669167,603.93
2025-03-20,25,9,638.109717,641.316525,589.794633
2025-03-20,26,9,611.704117,642.077358,581.46405
2025-03-20,27,9,569.968333,614.4975,585.585
2025-03-20,28,9,601.923883,619.765708,599.725133
2025-03-20,29,9,619.985867,626.905975,616.739317
2025-03-20,30,9,581.539167,630.515833,625.595
2025-03-20,31,9,582.9781,624.007958,619.433917
2025-03-20,32,9,590.735008,631.823258,617.8444
2025-03-20,33,9,587.714167,644.470833,607.115
2025-03-20,34,9,547.499542,635.34085,575.430067
2025-03-20,35,9,653.267575,704.076108,671.463117
2025-03-20,36,9,832.335833,837.290833,827.015
2025-03-20,37,9,800.463825,845.877275,791.949933
2025-03-20,38,9,714.5312,814.061233,709.963317
2025-03-20,39,9,668.00625,789.955208,671.370833
2025-03-20,40,9,616.393008,749.887942,629.044867
2025-03-20,41,9,564.80335,702.173967,586.155917
2025-03-20,42,9,523.898542,662.270417,531.182083
2025-03-20,43,9,458.02695,605.869092,446.5755
2025-03-20,44,9,363.270683,533.942767,401.241617
2025-03-20,45,9,280.588542,479.585625,369.577083
2025-03-20,46,9,178.305375,387.734508,280.6902
2025-03-20,47,9,307.926158,472.637475,334.578067
2025-03-20,48,9,500.331042,615.791875,488.179583
2025-03-20,49,9,416.697742,569.482317,482.80385
2025-03-20,50,9,337.237292,507.59255,438.3714
2025-03-20,51,9,336.019375,485.322292,411.1575
2025-03-20,52,9,277.91775,404.397192,332.672183
2025-03-20,53,9,232.298958,371.080092,278.005133
2025-03-20,54,9,143.992292,326.178958,262.820417
2025-03-20,55,9,68.5723,250.627625,221.283767
2025-03-20,56,9,65.370967,220.373017,150.518367
2025-03-20,57,9,56.264792,209.697917,77.185417
2025-03-20,58,9,-5.011583,171.376367,36.09475
2025-03-20,59,9,-54.519642,149.003267,41.25735
2025-03-20,60,9,-75.80625,141.245833,45.207083
2025-03-20,61,9,-64.640742,110.283925,-16.20875
2025-03-20,62,9,-25.200658,90.944508,-54.7878
2025-03-20,63,9,-69.218542,49.227083,-67.5775
2025-03-20,64,9,-146.788425,10.511158,-135.713067
2025-03-20,65,9,-215.822883,-25.382133,-183.836567
2025-03-20,66,9,-235.01375,-61.77875,-163.85
2025-03-20,67,9,-169.791983,-70.5651,-109.937383
2025-03-20,68,9,-205.474133,-92.892875,-109.84115
2025-03-20,69,9,-351.400833,-124.559375,-159.577083
2025-03-20,70,9,-425.129942,-122.245042,-180.267617
2025-03-20,71,9,-397.43525,-129.075067,-209.235117
2025-03-20,72,9,-331.240208,-164.6375,-275.021667
2025-03-20,73,9,-308.99825,-201.7348,-354.021317
2025-03-20,74,9,-296.865,-210.999933,-372.5568
2025-03-20,75,9,-337.668125,-201.429167,-304.28375
2025-03-20,76,9,-383.011108,-203.657883,-199.829433
2025-03-20,77,9,-388.079833,-183.293333,-173.098233
2025-03-20,78,9,-320.597292,-135.312708,-195.736667
2025-03-20,79,9,-247.968283,-93.066775,-138.075567
2025-03-20,80,9,-183.38835,-59.483783,-90.300383
2025-03-20,81,9,-137.096458,-35.728125,-95.11875
2025-03-20,82,9,-72.497092,-24.175792,-102.199117
2025-03-20,83,9,-72.633792,-31.106158,-104.792733
2025-03-20,84,9,-62.968542,-10.105417,-86.655
2025-03-20,85,9,-13.627767,14.268817,-28.355233
2025-03-20,86,9,60.815167,42.635467,18.5539
2025-03-20,87,9,121.831875,78.435208,39.517083
2025-03-20,88,9,146.625467,142.078108,70.293283
2025-03-20,89,9,207.323742,187.433508,126.358517
2025-03-20,90,9,267.23,220.675417,180.644167
2025-03-20,91,9,222.526392,278.436567,197.318567
2025-03-20,92,9,251.350033,333.349967,248.806767
2025-03-20,93,9,349.373542,361.46625,340.1425
2025-03-20,94,9,412.910883,407.896542,402.782267
2025-03-20,95,9,432.803792,448.217208,452.45245
2025-03-20,96,9,473.471875,504.766667,507.324167
2025-03-20,97,9,501.512417,550.012583,562.26155
2025-03-20,98,9,584.799183,616.401542,599.067217
2025-03-20,99,9,677.942083,687.497708,630.75625
2025-03-20,100,9,662.663992,728.835483,688.73555
2025-03-20,101,9,662.911958,773.434717,742.724283
2025-03-20,102,9,725.5525,824.959583,787.412917
2025-03-20,103,9,804.832525,887.901767,843.23245
2025-03-20,104,9,869.841858,919.476667,873.855183
2025-03-20,105,9,963.453333,994.756458,904.72375
2025-03-20,106,9,1032.164167,1046.172842,973.09075
2025-03-20,107,9,914.337375,928.840025,873.003183
2025-03-20,108,9,708.8675,715.2775,682.353333
2025-03-20,109,9,685.550025,693.439208,697.997283
2025-03-20,110,9,729.102975,728.01295,739.308217
2025-03-20,111,9,747.3825,736.203333,709.241667
2025-03-20,112,9,725.527458,733.22685,714.422817
2025-03-20,113,9,693.990517,720.181425,744.974333
2025-03-20,114,9,689.065833,708.436667,763.206667
2025-03-20,115,9,702.4227,708.966792,746.718033
2025-03-20,116,9,709.706108,720.005933,714.2555
2025-03-20,117,9,704.378333,719.5425,699.463333
2025-03-20,118,9,744.836275,725.050642,721.8114
2025-03-20,119,9,753.711567,714.400725,728.491
2025-03-20,120,9,735.551667,704.648333,726.368333
2025-03-20,121,9,744.815017,728.9078,764.336517
2025-03-20,122,9,739.020467,732.816033,753.943817
2025-03-20,123,9,733.095833,724.384167,702.561667
2025-03-20,124,9,741.474917,724.059058,709.374483
2025-03-20,125,9,747.521117,736.002092,719.835983
2025-03-20,126,9,722.420833,745.966667,709.541667
2025-03-20,127,9,685.530533,739.2126,715.044683
2025-03-20,128,9,692.7001,729.781992,736.4506
2025-03-20,129,9,720.1375,727.069167,758.933333
2025-03-20,130,9,712.095425,737.4129,754.375467
2025-03-20,131,9,630.670475,659.162242,666.937533
2025-03-20,132,9,520.543333,539.903333,553.156667
2025-03-20,133,9,523.982225,533.531175,538.901467
2025-03-20,134,9,554.640825,558.192842,553.3285
2025-03-20,135,9,569.833333,558.320833,542.64
2025-03-20,136,9,554.832858,553.707817,524.0221
2025-03-20,137,9,562.066925,556.852742,526.969567
2025-03-20,138,9,566.756667,566.254167,549.4
2025-03-20,139,9,559.102983,582.934308,559.40135
2025-03-20,140,9,563.9552,570.857708,543.627933
2025-03-20,141,9,574.119167,554.2225,544.621667
2025-03-20,142,9,567.145358,555.695642,600.679333
2025-03-20,143,9,485.236842,504.754608,540.978183
2025-03-20,0,10,546.098333,576.600833,568.418333
2025-03-20,1,10,578.607958,569.979133,549.844817
2025-03-20,2,10,609.763383,575.0196,570.3135
2025-03-20,3,10,615.508333,584.253333,613.851667
2025-03-20,4,10,594.711925,584.748725,579.456167
2025-03-20,5,10,588.683742,597.524358,550.444917
2025-03-20,6,10,572.263333,594.001667,571.156667
2025-03-20,7,10,608.40415,604.236775,601.58905
2025-03-20,8,10,600.389583,590.7587,611.48375
2025-03-20,9,10,561.864167,573.410833,598.216667
2025-03-20,10,10,570.135267,581.486017,583.93595
2025-03-20,11,10,579.042958,591.350417,590.99505
2025-03-20,12,10,566.085,585.080833,598.443333
2025-03-20,13,10,555.40305,579.469617,565.983617
2025-03-20,14,10,572.730367,582.373433,546.120767
2025-03-20,15,10,603.171667,600.056667,565.713333
2025-03-20,16,10,623.689158,596.951,597.926567
2025-03-20,17,10,615.067842,610.932458,600.954467
2025-03-20,18,10,592.930833,619.6675,587.131667
2025-03-20,19,10,580.916825,596.932,605.2103
2025-03-20,20,10,562.642175,579.717325,621.892383
2025-03-20,21,10,550.316667,592.434167,620.168333
2025-03-20,22,10,584.917592,628.96825,616.623083
2025-03-20,23,10,595.264067,629.010492,612.46375
2025-03-20,24,10,579.520833,618.669167,603.93
2025-03-20,25,10,588.294717,641.316525,589.794633
2025-03-20,26,10,614.4363,642.077358,581.46405
2025-03-20,27,10,620.5075,614.4975,585.585
2025-03-20,28,10,609.8939,619.765708,599.725133
2025-03-20,29,10,587.292075,626.905975,616.739317
2025-03-20,30,10,587.355833,630.515833,625.595
2025-03-20,31,10,618.013575,624.007958,619.433917
2025-03-20,32,10,636.469417,631.823258,617.8444
2025-03-20,33,10,621.393333,644.470833,607.115
2025-03-20,34,10,585.417842,635.34085,575.430067
2025-03-20,35,10,651.691817,704.076108,671.463117
2025-03-20,36,10,800.638333,837.290833,827.015
2025-03-20,37,10,801.3056,845.877275,791.949933
2025-03-20,38,10,756.377408,814.061233,709.963317
2025-03-20,39,10,721.958333,789.955208,671.370833
2025-03-20,40,10,654.870275,749.887942,629.044867
2025-03-20,41,10,604.547842,702.173967,586.155917
2025-03-20,42,10,575.035208,662.270417,531.182083
2025-03-20,43,10,511.055592,605.869092,446.5755
2025-03-20,44,10,434.939725,533.942767,401.241617
2025-03-20,45,10,392.977083,479.585625,369.577083
2025-03-20,46,10,299.210525,387.734508,280.6902
2025-03-20,47,10,349.613283,472.637475,334.578067
2025-03-20,48,10,465.969167,615.791875,488.179583
2025-03-20,49,10,456.088425,569.482317,482.80385
2025-03-20,50,10,396.122908,507.59255,438.3714
2025-03-20,51,10,330.397917,485.322292,411.1575
2025-03-20,52,10,242.158658,404.397192,332.672183
2025-03-20,53,10,198.402542,371.080092,278.005133
2025-03-20,54,10,143.727083,326.178958,262.820417
2025-03-20,55,10,68.25265,250.627625,221.283767
2025-03-20,56,10,79.464625,220.373017,150.518367
2025-03-20,57,10,100.337917,209.697917,77.185417
2025-03-20,58,10,103.397608,171.376367,36.09475
2025-03-20,59,10,129.2592,149.003267,41.25735
2025-03-20,60,10,157.716875,141.245833,45.207083
2025-03-20,61,10,87.438158,110.283925,-16.20875
2025-03-20,62,10,56.073017,90.944508,-54.7878
2025-03-20,63,10,26.906458,49.227083,-67.5775
2025-03-20,64,10,18.888417,10.511158,-135.713067
2025-03-20,65,10,-11.0142,-25.382133,-183.836567
2025-03-20,66,10,-62.404375,-61.77875,-163.85
2025-03-20,67,10,-40.407475,-70.5651,-109.937383
2025-03-20,68,10,-68.004358,-92.892875,-109.84115
2025-03-20,69,10,-178.170417,-124.559375,-159.577083
2025-03-20,70,10,-112.062275,-122.245042,-180.267617
2025-03-20,71,10,-20.950942,-129.075067,-209.235117
2025-03-20,72,10,-43.416875,-164.6375,-275.021667
2025-03-20,73,10,-136.146817,-201.7348,-354.021317
2025-03-20,74,10,-194.346325,-210.999933,-372.5568
2025-03-20,75,10,-184.046458,-201.429167,-304.28375
2025-03-20,76,10,-185.6642,-203.657883,-199.829433
2025-03-20,77,10,-130.325033,-183.293333,-173.098233
2025-03-20,78,10,-70.967083,-135.312708,-195.736667
2025-03-20,79,10,-105.088783,-93.066775,-138.075567
2025-03-20,80,10,-136.093267,-59.483783,-90.300383
2025-03-20,81,10,-132.754792,-35.728125,-95.11875
2025-03-20,82,10,-138.604283,-24.175792,-102.199117
2025-03-20,83,10,-125.612483,-31.106158,-104.792733
2025-03-20,84,10,-55.54875,-10.105417,-86.655
2025-03-20,85,10,-4.364167,14.268817,-28.355233
2025-03-20,86,10,14.794817,42.635467,18.5539
2025-03-20,87,10,32.953958,78.435208,39.517083
2025-03-20,88,10,86.709467,142.078108,70.293283
2025-03-20,89,10,126.406567,187.433508,126.358517
2025-03-20,90,10,132.851458,220.675417,180.644167
2025-03-20,91,10,186.282683,278.436567,197.318567
2025-03-20,92,10,234.268958,333.349967,248.806767
2025-03-20,93,10,234.760833,361.46625,340.1425
2025-03-20,94,10,296.476925,407.896542,402.782267
2025-03-20,95,10,329.60705,448.217208,452.45245
2025-03-20,96,10,391.546042,504.766667,507.324167
2025-03-20,97,10,474.860333,550.012583,562.26155
2025-03-20,98,10,540.541333,616.401542,599.067217
2025-03-20,99,10,575.871458,687.497708,630.75625
2025-03-20,100,10,615.914025,728.835483,688.73555
2025-03-20,101,10,685.916467,773.434717,742.724283
2025-03-20,102,10,735.93375,824.959583,787.412917
2025-03-20,103,10,773.980625,887.901767,843.23245
2025-03-20,104,10,824.380592,919.476667,873.855183
2025-03-20,105,10,928.640625,994.756458,904.72375
2025-03-20,106,10,986.146458,1046.172842,973.09075
2025-03-20,107,10,903.133092,928.840025,873.003183
2025-03-20,108,10,715.835833,715.2775,682.353333
2025-03-20,109,10,706.835167,693.439208,697.997283
2025-03-20,110,10,751.411525,728.01295,739.308217
2025-03-20,111,10,788.956667,736.203333,709.241667
2025-03-20,112,10,757.771542,733.22685,714.422817
2025-03-20,113,10,722.778992,720.181425,744.974333
2025-03-20,114,10,709.3375,708.436667,763.206667
2025-03-20,115,10,724.442283,708.966792,746.718033
2025-03-20,116,10,731.233758,720.005933,714.2555
2025-03-20,117,10,713.98,719.5425,699.463333
2025-03-20,118,10,687.289642,725.050642,721.8114
2025-03-20,119,10,667.266033,714.400725,728.491
2025-03-20,120,10,684.9425,704.648333,726.368333
2025-03-20,121,10,744.953083,728.9078,764.336517
2025-03-20,122,10,749.634133,732.816033,753.943817
2025-03-20,123,10,733.36,724.384167,702.561667
2025-03-20,124,10,771.416833,724.059058,709.374483
2025-03-20,125,10,798.202333,736.002092,719.835983
2025-03-20,126,10,774.659167,745.966667,709.541667
2025-03-20,127,10,739.158883,739.2126,715.044683
2025-03-20,128,10,733.786342,729.781992,736.4506
2025-03-20,129,10,748.795833,727.069167,758.933333
2025-03-20,130,10,765.753683,737.4129,754.375467
2025-03-20,131,10,667.015692,659.162242,666.937533
2025-03-20,132,10,526.979167,539.903333,553.156667
2025-03-20,133,10,551.741167,533.531175,538.901467
2025-03-20,134,10,570.403058,558.192842,553.3285
2025-03-20,135,10,539.534167,558.320833,542.64
2025-03-20,136,10,562.111133,553.707817,524.0221
2025-03-20,137,10,590.944242,556.852742,526.969567
2025-03-20,138,10,571.1825,566.254167,549.4
2025-03-20,139,10,571.095417,582.934308,559.40135
2025-03-20,140,10,566.5824,570.857708,543.627933
2025-03-20,141,10,565.6975,554.2225,544.621667
2025-03-20,142,10,592.667683,555.695642,600.679333
2025-03-20,143,10,553.713467,504.754608,540.978183
2025-03-20,0,11,610.595,576.600833,568.418333
2025-03-20,1,11,570.297133,569.979133,549.844817
2025-03-20,2,11,573.2491,575.0196,570.3135
2025-03-20,3,11,594.745,584.253333,613.851667
2025-03-20,4,11,578.870108,584.748725,579.456167
2025-03-20,5,11,602.011992,597.524358,550.444917
2025-03-20,6,11,618.543333,594.001667,571.156667
2025-03-20,7,11,630.884433,604.236775,601.58905
2025-03-20,8,11,606.063408,590.7587,611.48375
2025-03-20,9,11,573.950833,573.410833,598.216667
2025-03-20,10,11,561.892208,581.486017,583.93595
2025-03-20,11,11,570.053967,591.350417,590.99505
2025-03-20,12,11,578.2025,585.080833,598.443333
2025-03-20,13,11,584.357675,579.469617,565.983617
2025-03-20,14,11,572.700717,582.373433,546.120767
2025-03-20,15,11,572.603333,600.056667,565.713333
2025-03-20,16,11,570.082917,596.951,597.926567
2025-03-20,17,11,606.0254,610.932458,600.954467
2025-03-20,18,11,620.581667,619.6675,587.131667
2025-03-20,19,11,624.913267,596.932,605.2103
2025-03-20,20,11,587.085017,579.717325,621.892383
2025-03-20,21,11,551.190833,592.434167,620.168333
2025-03-20,22,11,619.1374,628.96825,616.623083
2025-03-20,23,11,626.096983,629.010492,612.46375
2025-03-20,24,11,594.625833,618.669167,603.93
2025-03-20,25,11,598.760133,641.316525,589.794633
2025-03-20,26,11,603.697125,642.077358,581.46405
2025-03-20,27,11,588.0675,614.4975,585.585
2025-03-20,28,11,610.401858,619.765708,599.725133
2025-03-20,29,11,579.0521,626.905975,616.739317
2025-03-20,30,11,561.706667,630.515833,625.595
2025-03-20,31,11,558.22575,624.007958,619.433917
2025-03-20,32,11,600.481517,631.823258,617.8444
2025-03-20,33,11,601.065,644.470833,607.115
2025-03-20,34,11,600.419217,635.34085,575.430067
2025-03-20,35,11,694.026325,704.076108,671.463117
2025-03-20,36,11,840.831667,837.290833,827.015
2025-03-20,37,11,825.107117,845.877275,791.949933
2025-03-20,38,11,754.382467,814.061233,709.963317
2025-03-20,39,11,714.358125,789.955208,671.370833
2025-03-20,40,11,660.856725,749.887942,629.044867
2025-03-20,41,11,613.517833,702.173967,586.155917
2025-03-20,42,11,587.604792,662.270417,531.182083
2025-03-20,43,11,541.932917,605.869092,446.5755
2025-03-20,44,11,468.268242,533.942767,401.241617
2025-03-20,45,11,413.694792,479.585625,369.577083
2025-03-20,46,11,343.179408,387.734508,280.6902
2025-03-20,47,11,429.763317,472.637475,334.578067
2025-03-20,48,11,544.013542,615.791875,488.179583
2025-03-20,49,11,452.345358,569.482317,482.80385
2025-03-20,50,11,399.851392,507.59255,438.3714
2025-03-20,51,11,404.143958,485.322292,411.1575
2025-03-20,52,11,292.585167,404.397192,332.672183
2025-03-20,53,11,247.857442,371.080092,278.005133
2025-03-20,54,11,195.736042,326.178958,262.820417
2025-03-20,55,11,27.274208,250.627625,221.283767
2025-03-20,56,11,-52.577542,220.373017,150.518367
2025-03-20,57,11,-23.890625,209.697917,77.185417
2025-03-20,58,11,-20.755433,171.376367,36.09475
2025-03-20,59,11,-54.702867,149.003267,41.25735
2025-03-20,60,11,-88.508125,141.245833,45.207083
2025-03-20,61,11,-81.070125,110.283925,-16.20875
2025-03-20,62,11,-87.383417,90.944508,-54.7878
2025-03-20,63,11,-122.741667,49.227083,-67.5775
2025-03-20,64,11,-61.349858,10.511158,-135.713067
2025-03-20,65,11,-74.27385,-25.382133,-183.836567
2025-03-20,66,11,-213.684375,-61.77875,-163.85
2025-03-20,67,11,-320.688183,-70.5651,-109.937383
2025-03-20,68,11,-357.465067,-92.892875,-109.84115
2025-03-20,69,11,-350.717708,-124.559375,-159.577083
2025-03-20,70,11,-348.374567,-122.245042,-180.267617
2025-03-20,71,11,-349.791042,-129.075067,-209.235117
2025-03-20,72,11,-327.192292,-164.6375,-275.021667
2025-03-20,73,11,-351.637092,-201.7348,-354.021317
2025-03-20,74,11,-374.054783,-210.999933,-372.5568
2025-03-20,75,11,-358.311875,-201.429167,-304.28375
2025-03-20,76,11,-312.647542,-203.657883,-199.829433
2025-03-20,77,11,-260.607483,-183.293333,-173.098233
2025-03-20,78,11,-199.257292,-135.312708,-195.736667
2025-03-20,79,11,-106.749733,-93.066775,-138.075567
2025-03-20,80,11,-6.37375,-59.483783,-90.300383
2025-03-20,81,11,33.941458,-35.728125,-95.11875
2025-03-20,82,11,-25.83865,-24.175792,-102.199117
2025-03-20,83,11,-79.039417,-31.106158,-104.792733
2025-03-20,84,11,-47.338125,-10.105417,-86.655
2025-03-20,85,11,-20.29675,14.268817,-28.355233
2025-03-20,86,11,48.15995,42.635467,18.5539
2025-03-20,87,11,124.990417,78.435208,39.517083
2025-03-20,88,11,99.910917,142.078108,70.293283
2025-03-20,89,11,105.827392,187.433508,126.358517
2025-03-20,90,11,162.905208,220.675417,180.644167
2025-03-20,91,11,210.86095,278.436567,197.318567
2025-03-20,92,11,265.193883,333.349967,248.806767
2025-03-20,93,11,317.007292,361.46625,340.1425
2025-03-20,94,11,340.930317,407.896542,402.782267
2025-03-20,95,11,372.152392,448.217208,452.45245
2025-03-20,96,11,451.107083,504.766667,507.324167
2025-03-20,97,11,488.778067,550.012583,562.26155
2025-03-20,98,11,557.937575,616.401542,599.067217
2025-03-20,99,11,648.790625,687.497708,630.75625
2025-03-20,100,11,690.241967,728.835483,688.73555
2025-03-20,101,11,742.535675,773.434717,742.724283
2025-03-20,102,11,794.45625,824.959583,787.412917
2025-03-20,103,11,808.866825,887.901767,843.23245
2025-03-20,104,11,824.935667,919.476667,873.855183
2025-03-20,105,11,934.352083,994.756458,904.72375
2025-03-20,106,11,1003.510933,1046.172842,973.09075
2025-03-20,107,11,920.3801,928.840025,873.003183
2025-03-20,108,11,744.015,715.2775,682.353333
2025-03-20,109,11,711.030158,693.439208,697.997283
2025-03-20,110,11,736.2406,728.01295,739.308217
2025-03-20,111,11,736.166667,736.203333,709.241667
2025-03-20,112,11,724.818742,733.22685,714.422817
2025-03-20,113,11,709.517467,720.181425,744.974333
2025-03-20,114,11,704.311667,708.436667,763.206667
2025-03-20,115,11,687.394333,708.966792,746.718033
2025-03-20,116,11,679.17665,720.005933,714.2555
2025-03-20,117,11,681.0575,719.5425,699.463333
2025-03-20,118,11,713.783225,725.050642,721.8114
2025-03-20,119,11,720.110792,714.400725,728.491
2025-03-20,120,11,692.229167,704.648333,726.368333
2025-03-20,121,11,700.0793,728.9078,764.336517
2025-03-20,122,11,712.339858,732.816033,753.943817
2025-03-20,123,11,713.861667,724.384167,702.561667
2025-03-20,124,11,712.461342,724.059058,709.374483
2025-03-20,125,11,748.47985,736.002092,719.835983
2025-03-20,126,11,778.391667,745.966667,709.541667
2025-03-20,127,11,710.600417,739.2126,715.044683
2025-03-20,128,11,695.89975,729.781992,736.4506
2025-03-20,129,11,740.463333,727.069167,758.933333
2025-03-20,130,11,741.703483,737.4129,754.375467
2025-03-20,131,11,649.151267,659.162242,666.937533
2025-03-20,132,11,540.415,539.903333,553.156667
2025-03-20,133,11,542.117667,533.531175,538.901467
2025-03-20,134,11,570.948467,558.192842,553.3285
2025-03-20,135,11,578.559167,558.320833,542.64
2025-03-20,136,11,583.425175,553.707817,524.0221
2025-03-20,137,11,579.219975,556.852742,526.969567
