policy,date,settlement_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh
6,2025-05-27,38854.18481895191,535.3248083333344,2241.0743038666715,41095.25912281858,1208.3639999999996,1200.0000000000011
6,2025-05-28,40172.58485466484,146.42115833333344,442.49833553333406,40615.08319019817,1200.0000000000011,1200.0000000000002
6,2025-05-29,40565.43171268315,271.8346499999995,907.424710213887,41472.856422897035,1200.0000000000002,1203.985312500001
6,2025-05-30,16213.171762273101,175.69443333333348,573.0862753638899,16786.25803763699,1203.985312500001,1237.102875
6,2025-05-31,17830.349532031985,206.0873250000029,577.3472391680737,18407.69677120006,1237.102875,1209.4727037037064
6,2025-06-01,49540.60301691256,3255.389769444443,11871.382662211101,61411.98567912366,1209.4727037037064,1209.7649206481528
6,2025-06-02,50344.90176595698,3943.7787427777776,14863.358737665556,65208.260503622536,1209.7649206481528,1200.000000000004
6,2025-06-03,48162.52184763816,2819.6109055555553,10493.84958680139,58656.371434439556,1200.000000000004,1200.0000000000025
6,2025-06-04,54081.69984129854,4545.786952460217,17525.769341631327,71607.46918292987,1200.0000000000025,1201.302777777777
6,2025-06-05,46808.96777624568,3204.9358956460883,13263.388785126477,60072.35656137216,1201.302777777777,1203.7314814814818
6,2025-06-06,21315.29914575499,953.2837778806568,3424.367899150612,24739.667044905604,1203.7314814814818,1232.3272200000038
6,2025-06-07,23310.57788403338,768.5912484406713,3098.7952300362977,26409.373114069676,1232.3272200000038,1200.0000000000011
6,2025-06-08,51046.71531906505,177.58741374999735,696.9438749949903,51743.65919406004,1200.0000000000011,1200.0000000000002
6,2025-06-09,52631.74390393306,559.2368750000013,1861.5460665208393,54493.289970453894,1200.0000000000002,1200.0000000000014
6,2025-06-10,50178.93378079249,1031.4458777777772,3434.418587501387,53613.352368293876,1200.0000000000014,1199.9999999999993
6,2025-06-11,56636.104353119605,929.4558253086412,3913.9087578419712,60550.013110961576,1199.9999999999993,1201.1212962962938
6,2025-06-12,53172.341330459596,294.89441388888923,1055.892146548612,54228.23347700821,1201.1212962962938,1200.0000000000005
6,2025-06-13,21611.852922011094,399.0762305555558,1811.6900288319466,23423.54295084304,1200.0000000000005,1200.0000000000007
6,2025-06-14,22328.217705939063,104.35105541666417,311.40849974220924,22639.626205681274,1200.0000000000007,1246.6207312962981
6,2025-06-15,53105.504163077196,328.33505000000025,1299.6522735000012,54405.1564365772,1246.6207312962981,1199.9999999999975
6,2025-06-16,54624.61024406256,328.3402750000006,1217.0803160236123,55841.69056008617,1199.9999999999975,1233.8561360185186
6,2025-06-17,56722.66848841422,343.5928944444446,1300.0281722972222,58022.696660711445,1233.8561360185186,1233.2580691666676
6,2025-06-18,57289.54404524801,266.5826722222222,1068.4647290722219,58358.00877432023,1233.2580691666676,1200.0000000000002
6,2025-06-19,52685.97502242719,543.480644444445,2483.8638764777807,55169.83889890497,1200.0000000000002,1262.7299249999994
6,2025-06-20,22027.89906777171,151.505747222222,369.4360453097216,22397.33511308143,1262.7299249999994,1243.7944444444443
6,2025-06-21,21423.080302225924,207.89114722222376,585.2575674444541,22008.337869670377,1243.7944444444443,1220.9262236111128
6,2025-06-22,52099.88431092002,423.6030444444438,1847.4395936277756,53947.32390454779,1220.9262236111128,1214.0874300000007
6,2025-06-23,51069.272036468574,194.36944444444404,558.4532287124987,51627.72526518107,1214.0874300000007,1215.6619725000019
6,2025-06-24,58193.60708518944,694.2404722222233,2821.757352555559,61015.364437745,1215.6619725000019,1208.307495
6,2025-06-25,53243.193086420455,511.773616666666,2361.933266119442,55605.1263525399,1208.307495,1515.8185574999995
6,2025-06-26,51475.80356169671,191.01658611111105,789.361419477777,52265.16498117449,1515.8185574999995,1466.005188055557
6,2025-06-27,23990.855826203362,49.122644444444234,128.2817097097215,24119.137535913083,1466.005188055557,1892.162080370373
6,2025-06-28,20493.205734832933,265.8431402263374,927.1412225862142,21420.346957419148,1892.162080370373,1204.554750000001
6,2025-06-29,48768.86105275332,1102.624684220849,3696.441750792545,52465.30280354586,1204.554750000001,1234.791540555557
6,2025-06-30,51667.00346368709,555.5618666666672,2425.817117662503,54092.820581349595,1234.791540555557,1217.4672899999994
6,2025-07-01,45820.00967993052,9635.005142017148,35160.405737653375,80980.41541758389,1217.4672899999994,1202.5555555555552
6,2025-07-02,43583.37544192617,7882.303032177639,28782.25455310946,72365.62999503562,1202.5555555555552,1200.0000000000002
6,2025-07-03,51060.878820374535,6338.72786163889,22780.855117313862,73841.7339376884,1200.0000000000002,1199.9999999999966
6,2025-07-04,23793.708500236557,2489.320613888888,8859.628074388886,32653.336574625442,1199.9999999999966,1200.0000000000005
6,2025-07-05,24361.496835413982,1860.3921938055573,6759.824266546313,31121.321101960297,1200.0000000000005,1200.0000000000005
6,2025-07-06,57074.68319440429,1353.4754138888898,5837.847239240281,62912.53043364458,1200.0000000000005,1200.0000000000039
6,2025-07-07,53779.85320000906,1183.8443805555569,4578.093484391672,58357.94668440073,1200.0000000000039,1200.000000000002
6,2025-07-08,58067.48812255094,414.1925194444445,1807.6295913013892,59875.11771385233,1200.000000000002,1200.0000000000002
6,2025-07-09,58272.829499185296,368.96681063099993,1962.5177436265021,60235.3472428118,1200.0000000000002,1200.000000000002
6,2025-07-10,55396.36955312898,430.6117722222218,1371.0666517847192,56767.4362049137,1200.000000000002,1202.0935575
6,2025-07-11,28338.503213287597,442.5603138888887,1603.0958460916668,29941.599059379263,1202.0935575,1200.0000000000023
6,2025-07-12,32004.02163156369,13.697499999997945,29.285254999995605,32033.306886563685,1200.0000000000023,1203.319875000002
6,2025-07-13,56314.773354314886,316.4454472222221,1508.334802767015,57823.1081570819,1203.319875000002,1200.0000000000002
6,2025-07-14,52866.76296405483,565.0550201388887,2834.544662187499,55701.307626242335,1200.0000000000002,1275.2084936111123
6,2025-07-15,58323.19478073789,3.5067187500003456,7.662413411459088,58330.85719414935,1275.2084936111123,1199.9999999999984
6,2025-07-16,56940.49306672787,230.5546467249658,721.7648597131182,57662.25792644099,1199.9999999999984,1204.7877825000019
6,2025-07-17,56753.19417240884,154.53268263888918,660.281544793404,57413.475717202244,1204.7877825000019,1201.2104897222243
6,2025-07-18,37475.143779824415,0.0,0.0,37475.143779824415,1201.2104897222243,1237.6554227777785
6,2025-07-19,36497.0118318303,0.0,0.0,36497.0118318303,1237.6554227777785,1199.9999999999984
6,2025-07-20,56484.4738538558,19.69766666666675,109.95321400000041,56594.4270678558,1199.9999999999984,1200.0000000000002
6,2025-07-21,54562.62493048136,544.0226618055555,2213.45563024132,56776.08056072268,1200.0000000000002,1200.0000000000011
6,2025-07-22,63907.30021319298,75.12508402777766,215.02379473680514,64122.32400792979,1200.0000000000011,1208.6442129629634
6,2025-07-23,59933.78483220044,129.5483430555554,538.519631619793,60472.304463820234,1208.6442129629634,1218.390740740741
6,2025-07-24,62014.07288442903,0.0,0.0,62014.07288442903,1218.390740740741,1215.65499
6,2025-07-25,32870.42345379159,14.615050694444491,50.41461737048627,32920.83807116208,1215.65499,1221.7988418750008
6,2025-07-26,30916.469304594233,9.616874999999936,21.051339374999863,30937.520643969234,1221.7988418750008,1205.6900081250014
6,2025-07-27,52797.08510584711,1530.1295152777784,5723.191446152433,58520.276551999545,1205.6900081250014,1200.0000000000002
6,2025-07-28,54959.83159775949,1040.2095423611102,4092.277505350692,59052.10910311018,1200.0000000000002,1243.7507831250014
6,2025-07-29,57844.64742125316,398.8778263888903,1788.410122101398,59633.05754335456,1243.7507831250014,1200.0
6,2025-07-30,55784.451835338354,412.5968812500006,1444.9979440052107,57229.449779343566,1200.0,1200.000000000002
6,2025-07-31,52689.902178712684,1403.708243750001,5697.307304759376,58387.20948347206,1200.000000000002,1200.0000000000002
6,2025-08-01,31995.328116681998,1.782518750000122,3.8618268718752646,31999.189943553873,1200.0000000000002,1230.721657500001
6,2025-08-02,34419.771922306645,0.0,0.0,34419.771922306645,1230.721657500001,1204.6673229398193
6,2025-08-03,48442.012245333484,553.5813333333334,2454.830380484722,50896.84262581821,1204.6673229398193,1485.9415399999978
6,2025-08-04,51524.34516658073,73.41398333333348,159.9032639375003,51684.24843051823,1485.9415399999978,1240.8938850000002
6,2025-08-05,49789.636954465124,187.9402500000004,891.0800608291684,50680.71701529429,1240.8938850000002,1210.994226018519
6,2025-08-06,54734.86032010704,87.30697499999985,224.4081461583322,54959.26846626537,1210.994226018519,1213.7514862037037
6,2025-08-07,54001.788164628,308.4979388888899,937.075984501392,54938.86414912939,1213.7514862037037,1200.0000000000036
6,2025-08-08,25048.700416407133,64.94886944444448,282.2842971333339,25330.984713540467,1200.0000000000036,1200.6284999999991
6,2025-08-09,25338.742515777718,201.09947222222212,792.9856758597214,26131.728191637438,1200.6284999999991,1200.0000000000018
6,2025-08-10,50801.53504566479,207.70199444444404,731.7661250986091,51533.30117076339,1200.0000000000018,1202.5825733333336
6,2025-08-11,49046.881446925465,565.5869084166688,2216.1625526255,51263.043999550966,1202.5825733333336,1201.2330000000009
6,2025-08-12,52896.74189802205,286.950444444444,1127.5446983305524,54024.2865963526,1201.2330000000009,1200.0000000000039
6,2025-08-13,47396.36541753067,732.2676896111086,3094.2098570987655,50490.57527462944,1200.0000000000039,1200.0
6,2025-08-14,49997.29072929185,375.15075833333265,1713.512581787497,51710.80331107935,1200.0,1200.0000000000018
6,2025-08-15,25377.14028579837,290.93168888888897,941.4504897597222,26318.590775558092,1200.0000000000018,1200.0
6,2025-08-16,26669.103698986906,642.3218361111105,2670.4544113777747,29339.55811036468,1200.0,1202.9307074999986
6,2025-08-17,49327.45440358984,628.5840561666685,2967.36121397626,52294.815617566106,1202.9307074999986,1200.000000000002
6,2025-08-18,48522.285202212544,453.8157451388898,1822.38400318959,50344.66920540213,1200.000000000002,1214.1675536111134
6,2025-08-19,47517.3017736149,774.3820833333327,3100.5777857375,50617.8795593524,1214.1675536111134,1200.0000000000018
6,2025-08-20,52416.30576848071,660.4589444444453,2673.4182510736155,55089.72401955433,1200.0000000000018,1200.0000000000005
6,2025-08-21,50211.25892061194,385.2227472222222,1629.3409890930543,51840.59990970499,1200.0000000000005,1200.0000000000011
6,2025-08-22,25131.77301976711,913.176202777779,3412.317885806955,28544.090905574067,1200.0000000000011,1206.6768518518543
6,2025-08-23,24489.43512414454,878.042697222221,3339.1752106013837,27828.610334745925,1206.6768518518543,1199.9999999999984
6,2025-08-24,47571.71755900374,1092.1012704046655,4482.656980431487,52054.37453943522,1199.9999999999984,1200.0
6,2025-08-25,60900.30776947139,167.738033333334,513.1654134125017,61413.473182883885,1200.0,1200.000000000002
6,2025-08-26,50138.79024647586,430.93155555555745,1491.4430148930628,51630.23326136892,1200.000000000002,1199.9999999999993
6,2025-08-27,54832.65425508852,179.91796111111148,729.8458204513902,55562.50007553991,1199.9999999999993,1208.8326075
6,2025-08-28,53127.2604486478,1043.481952777778,3804.2891421833347,56931.549590831135,1208.8326075,1200.0000000000016
6,2025-08-29,26545.39009948844,158.9606527777771,557.5737754888863,27102.963874977326,1200.0000000000016,1200.0
6,2025-08-30,25855.675335098138,462.2064232499974,1356.2976269934852,27211.972962091622,1200.0,1199.9999999999995
6,2025-08-31,50067.400021800495,600.8483472222217,2303.7094401263857,52371.109461926884,1199.9999999999995,1200.0000000000016
6,2025-09-01,53178.63305755824,0.0,0.0,53178.63305755824,1200.0000000000016,1200.0000000000011
6,2025-09-02,51583.571137761806,56.47115833333328,295.255893708333,51878.82703147014,1200.0000000000011,1200.0000000000039
6,2025-09-03,51228.12600448859,0.0,0.0,51228.12600448859,1200.0000000000039,1199.9999999999993
6,2025-09-04,50268.094444615286,25.183074999999917,133.90731258749958,50402.00175720279,1199.9999999999993,1233.9759593518531
6,2025-09-05,25309.61988700959,82.14251944444476,200.63873200138954,25510.25861901098,1233.9759593518531,1409.953700771606
6,2025-09-06,24816.453311938574,0.0,0.0,24816.453311938574,1409.953700771606,1675.049607222223
6,2025-09-07,45144.52629540527,341.2352555555559,1696.461957002779,46840.988252408046,1675.049607222223,1381.2918599999991
6,2025-09-08,44286.59223845617,735.2071222222228,2868.954120641668,47155.54635909784,1381.2918599999991,1275.9030525000019
6,2025-09-09,40306.02381795659,1115.9029194444454,4512.956208572225,44818.98002652882,1275.9030525000019,1201.6702500000017
6,2025-09-10,43900.300613727115,2008.3216166666657,8156.791429961109,52057.09204368822,1201.6702500000017,1200.0000000000018
6,2025-09-11,44890.33930989204,550.5218486968446,2174.8774939773134,47065.216803869356,1200.0000000000018,1205.8580490740744
6,2025-09-12,18609.224122195235,894.0106472222229,3180.9955755555566,21790.219697750792,1205.8580490740744,1199.9999999999986
6,2025-09-13,18573.221978798094,431.8767133058987,1658.6210997451483,20231.843078543243,1199.9999999999986,1200.0000000000005
6,2025-09-14,47961.06457590802,664.7752715277796,2361.7367723986176,50322.80134830664,1200.0000000000005,1200.0000000000027
6,2025-09-15,36457.539830479924,2746.564061968451,11150.410149758387,47607.94998023831,1200.0000000000027,1214.065260000002
6,2025-09-16,43145.43038518558,3101.7102474999997,11628.05325109139,54773.48363627697,1214.065260000002,1200.0000000000043
6,2025-09-17,42628.52934591024,1785.314816666667,6092.742786375005,48721.272132285245,1200.0000000000043,1199.999999999998
6,2025-09-18,42663.18192891124,1885.8760833333329,7886.9550943527765,50550.13702326402,1199.999999999998,1200.0000000000032
6,2025-09-19,17502.441961593715,1296.730444444444,4159.138593843054,21661.58055543677,1200.0000000000032,1200.0000000000045
6,2025-09-20,18111.48249859931,990.1689305555553,3745.856719901388,21857.3392185007,1200.0000000000045,1200.000000000001
6,2025-09-21,43587.99192258571,689.3098542866942,2572.1236269964356,46160.115549582144,1200.000000000001,1200.0000000000014
6,2025-09-22,43408.44061472888,3296.9932761666637,12484.28796949807,55892.72858422695,1200.0000000000014,1200.0000000000027
6,2025-09-23,43342.933051869324,2369.197646673524,10013.43993214041,53356.37298400974,1200.0000000000027,1224.385579629631
6,2025-09-24,38675.660606232275,4453.476421055555,17282.427915612992,55958.08852184527,1224.385579629631,1200.0000000000018
6,2025-09-25,42953.66103629714,2160.0532433611115,7913.808453211503,50867.46948950864,1200.0000000000018,1214.227777777778
6,2025-09-26,18740.489130194474,586.8470194444446,2069.6002703319477,20810.08940052642,1214.227777777778,1207.3630425000022
6,2025-09-27,20002.402533823202,753.9005694444435,2828.305244456938,22830.70777828014,1207.3630425000022,1200.0000000000005
6,2025-09-28,48233.409703988975,641.5485472222224,2276.976129880557,50510.38583386953,1200.0000000000005,1199.9999999999998
6,2025-09-29,47113.99938073798,1653.3281583333328,7263.282679493055,54377.28206023104,1199.9999999999998,1200.000000000001
6,2025-09-30,48301.41522966622,694.8835805555559,2932.1691266208363,51233.58435628706,1200.000000000001,1230.5851851851903
6,2025-10-01,44218.00502014753,93.57012500000019,203.57417319583374,44421.579193343365,1230.5851851851903,1200.0000000000002
6,2025-10-02,49752.676845900736,147.40819166666722,343.69478738333464,50096.37163328407,1200.0000000000002,1200.0000000000002
6,2025-10-03,17786.92707272724,747.0149055555555,3345.2637997847214,21132.190872511965,1200.0000000000002,1200.0000000000027
6,2025-10-04,19348.413736565984,184.26310555555534,713.620902679166,20062.03463924515,1200.0000000000027,1200.0
6,2025-10-05,46822.042055586804,217.5338944444443,488.86647052638875,47310.90852611319,1200.0,1200.0000000000007
6,2025-10-06,42104.487791344625,532.5721222222237,1724.4006537333391,43828.888445077966,1200.0000000000007,1200.0000000000002
6,2025-10-07,43414.97230711916,411.9392301783258,1530.89468375077,44945.86699086993,1200.0000000000002,1200.000000000002
6,2025-10-08,42116.402617293046,324.0341782500006,1395.5554168988497,43511.9580341919,1200.000000000002,1222.445250000001
6,2025-10-09,48203.00267612796,110.14290833333354,426.9865234736121,48629.98919960157,1222.445250000001,1200.000000000001
6,2025-10-10,18409.36854017719,328.07756666666677,1120.025361108333,19529.393901285523,1200.000000000001,2232.1022956481534
6,2025-10-11,17887.701427919226,127.51896265432111,329.1722913896608,18216.873719308885,2232.1022956481534,1230.5851851851871
6,2025-10-12,42798.73498600918,434.4554055555559,1658.6710608986136,44457.40604690779,1230.5851851851871,1216.4758420370388
6,2025-10-13,43455.565315791784,278.46644362139904,1070.2008581163568,44525.76617390814,1216.4758420370388,1200.0000000000032
6,2025-10-14,45107.217050544314,1090.6443055555553,4354.59548481389,49461.8125353582,1200.0000000000032,1237.323217500001
6,2025-10-15,44670.266928080986,609.3078807270244,2789.6023187430283,47459.86924682401,1237.323217500001,1201.5231481481508
6,2025-10-16,42822.505974148495,1146.4031777777764,5336.274286065269,48158.78026021377,1201.5231481481508,1200.0000000000018
6,2025-10-17,16593.956610595837,911.2658083333313,3948.3228735986077,20542.279484194445,1200.0000000000018,1200.0000000000007
6,2025-10-18,17454.186904655282,440.44475833333445,1476.9715747083396,18931.15847936362,1200.0000000000007,1200.0000000000014
6,2025-10-19,45382.41148877541,622.1944378888885,2994.6648693452767,48377.076358120685,1200.0000000000014,1199.9999999999998
6,2025-10-20,48398.186127170775,374.03541341666664,1676.05325004296,50074.23937721374,1199.9999999999998,1203.942532500001
6,2025-10-21,47372.123151513806,307.85882499999985,869.099209858333,48241.222361372136,1203.942532500001,1200.0000000000018
6,2025-10-22,43966.98988884302,1897.6964527777775,8758.902948912499,52725.89283775551,1200.0000000000018,1200.0000000000027
6,2025-10-23,50697.892081734215,873.2528777777785,4503.785943573613,55201.678025307825,1200.0000000000027,1200.0000000000064
6,2025-10-24,17231.42419821054,899.3470972222221,4441.98864097361,21673.41283918415,1200.0000000000064,1200.0000000000005
6,2025-10-25,17256.171460228426,740.9889864197546,3428.59975329229,20684.77121352072,1200.0000000000005,1200.0000000000018
6,2025-10-26,48222.16541122841,389.5424166666649,1769.0578205569327,49991.22323178534,1200.0000000000018,1200.000000000001
6,2025-10-27,48207.03801543846,291.56464444444606,1237.67100071112,49444.70901614958,1200.000000000001,1200.0000000000007
6,2025-10-28,47415.0526947341,240.67899722222114,1005.4110216999952,48420.4637164341,1200.0000000000007,1200.000000000001
6,2025-10-29,49365.85457937475,492.6161249999984,2299.6255209083256,51665.48010028307,1200.000000000001,1200.0000000000023
6,2025-10-30,45534.531954191065,522.9733611111111,2245.8967139541674,47780.428668145236,1200.0000000000023,1200.000000000001
6,2025-10-31,19403.263419501192,360.8775194444443,1481.4871337305544,20884.75055323175,1200.000000000001,1200.0000000000025
6,2025-11-01,18873.423753008334,321.0336975833334,933.9006620736944,19807.32441508203,1200.0000000000025,1200.0000000000034
6,2025-11-02,50787.54818118735,407.3038586111113,1701.7845572237488,52489.332738411096,1200.0000000000034,1200.0000000000018
6,2025-11-03,51344.690558880706,248.24016111111143,665.8872488833358,52010.57780776404,1200.0000000000018,1199.9999999999998
6,2025-11-04,48323.80491539842,377.65732002777634,1561.8888981875211,49885.69381358594,1199.9999999999998,1203.6349629629644
6,2025-11-05,53413.49423214127,318.35609722222165,891.786997729165,54305.28122987043,1203.6349629629644,1200.000000000001
6,2025-11-06,50437.21866128635,398.84365566666594,1614.3262494503283,52051.54491073668,1200.000000000001,1200.0000000000045
6,2025-11-07,18900.930519091802,195.50869578189287,802.559823709207,19703.490342801008,1200.0000000000045,1200.000000000003
6,2025-11-08,19298.97243254919,295.4996305555554,990.6674468083332,20289.639879357524,1200.000000000003,1205.133
6,2025-11-09,51220.0102070168,173.25783433230595,588.913202499884,51808.92340951668,1205.133,1200.000000000001
6,2025-11-10,53331.541889557586,367.8581999999998,1521.9646239430554,54853.506513500644,1200.000000000001,1200.0000000000018
6,2025-11-11,53690.51399475688,104.6281058984896,422.6423095766047,54113.15630433349,1200.0000000000018,1199.9999999999993
6,2025-11-12,52871.928419029435,229.35023333333277,994.8391310111067,53866.76755004054,1199.9999999999993,1202.3039174999997
6,2025-11-13,50568.406795568924,1047.7798916666666,3813.348345230557,54381.75514079948,1202.3039174999997,1200.0000000000014
6,2025-11-14,19719.988073573077,865.0841536111134,3024.7278681857024,22744.71594175878,1200.0000000000014,1199.9999999999995
6,2025-11-15,21381.840483142725,201.30075277777797,741.3162850194456,22123.15676816217,1199.9999999999995,1204.2862725000005
6,2025-11-16,53394.556078113026,356.6868611111103,1594.1781028999962,54988.734181013024,1204.2862725000005,1200.0000000000027
6,2025-11-17,55164.82814152166,262.4252789722225,764.2474319349994,55929.07557345666,1200.0000000000027,1203.0870370370399
6,2025-11-18,51304.63528372087,887.7825944444446,3141.6615851263878,54446.296868847254,1203.0870370370399,1200.0
6,2025-11-19,55716.3736825837,450.17381111111126,1534.9994872833322,57251.37316986703,1200.0,1200.0000000000011
6,2025-11-20,51796.624043048134,566.5161583333343,2375.052942609729,54171.67698565786,1200.0000000000011,1203.3234629629646
6,2025-11-21,20892.46144812891,407.2563583333333,1158.0156961166667,22050.477144245575,1203.3234629629646,1200.0
6,2025-11-22,22916.062388591883,207.96935236625694,658.0332254334455,23574.09561402533,1200.0,1200.0000000000027
6,2025-11-23,54106.66199187235,398.5732416666661,1436.4010872624985,55543.06307913485,1200.0000000000027,1200.0000000000039
6,2025-11-24,52170.77749767407,426.8136936213994,1769.3403212499484,53940.117818924016,1200.0000000000039,1204.6715925925953
6,2025-11-25,59891.481395072056,233.5354138888888,744.1737701013886,60635.65516517345,1204.6715925925953,1205.0391236111095
6,2025-11-26,56292.686953276796,255.82132520576113,938.2133760306567,57230.90032930745,1205.0391236111095,1199.9999999999986
6,2025-11-27,54595.32334860128,177.01464444444525,678.8882474750023,55274.21159607628,1199.9999999999986,1200.0000000000032
6,2025-11-28,21409.43365319006,256.69910277777785,1214.1295232152775,22623.563176405336,1200.0000000000032,1200.0000000000005
6,2025-11-29,26342.517684894687,245.62074166666687,718.7777041291679,27061.295389023853,1200.0000000000005,1200.000000000001
6,2025-11-30,57013.537282648336,410.7055861111124,1736.5935009777845,58750.13078362612,1200.000000000001,1200.177450000001
6,2025-12-01,59179.979755949855,4128.498391666666,15274.561283051384,74454.54103900124,1200.177450000001,1200.0000000000014
6,2025-12-02,61104.414542058046,3199.4701826666665,11193.805334985333,72298.21987704338,1200.0000000000014,1200.0000000000039
6,2025-12-03,56560.680072002775,4490.897669444445,16110.684425181944,72671.36449718472,1200.0000000000039,1200.0
6,2025-12-04,60387.721816251666,3223.285272222221,12128.931591102773,72516.65340735443,1200.0,1201.0500000000013
6,2025-12-05,25350.661673918155,1086.193438222222,3512.36672388261,28863.028397800765,1201.0500000000013,1217.5186154629648
6,2025-12-06,27252.624177878395,1349.2673388888893,5021.95711172917,32274.581289607566,1217.5186154629648,1205.0660217592622
6,2025-12-07,63698.32168866361,719.3241638888898,2646.4172809083375,66344.73896957195,1205.0660217592622,1212.0644250000018
6,2025-12-08,64941.32585328185,317.03530555555574,1098.0920849499992,66039.41793823185,1212.0644250000018,1200.0000000000034
6,2025-12-09,63651.737105624765,441.9940472222213,2049.9879985916623,65701.72510421643,1200.0000000000034,1200.0000000000036
6,2025-12-10,63533.128586409526,476.40389999999985,1976.1115875041655,65509.24017391369,1200.0000000000036,1200.0000000000005
6,2025-12-11,62903.201534306005,358.5758414166669,1258.9939261592654,64162.19546046527,1200.0000000000005,1205.105555555559
6,2025-12-12,27578.287091351896,414.87671641666645,1673.3062505175972,29251.593341869495,1205.105555555559,1200.000000000003
6,2025-12-13,30042.478894870244,229.30412222222148,1073.8921634097192,31116.371058279965,1200.000000000003,1200.0
6,2025-12-14,62605.200807869885,527.0627805555555,2270.083575784722,64875.28438365461,1200.0,1200.0000000000023
6,2025-12-15,65778.4579960318,118.8153749999999,488.5422170444441,66267.00021307624,1200.0000000000023,1200.0000000000016
6,2025-12-16,66836.7662837872,38.99877777777806,182.9449487388909,67019.7112325261,1200.0000000000016,1200.0000000000018
6,2025-12-17,67125.86447813353,99.78628883333386,451.731934813836,67577.59641294737,1200.0000000000018,1204.594444444446
6,2025-12-18,64438.620068187,155.64245833333314,416.45187642499906,64855.071944612006,1204.594444444446,1200.0000000000002
6,2025-12-19,28522.50840966307,182.8748250000002,831.8529567236119,29354.36136638668,1200.0000000000002,1200.0000000000011
6,2025-12-20,29548.26862820343,59.15345833333362,245.0889410083347,29793.357569211767,1200.0000000000011,1201.2685370370411
6,2025-12-21,65197.186010424746,126.62206666666611,706.7088394874969,65903.89484991225,1201.2685370370411,1200.000000000003
6,2025-12-22,65725.22381661103,112.44404166666658,590.154065658333,66315.37788226937,1200.000000000003,1199.999999999999
6,2025-12-23,67205.04967979928,25.337366666667435,136.31261674167115,67341.36229654096,1199.999999999999,1202.3122500000018
6,2025-12-24,66243.3000454311,104.76372619444453,477.54245823137535,66720.84250366247,1202.3122500000018,1210.3221984259262
6,2025-12-25,63282.704238921695,265.9812921810702,1098.3321644281393,64381.03640334983,1210.3221984259262,1206.895842870372
6,2025-12-26,27637.826082264684,395.61110833333316,1602.2821016888875,29240.108183953573,1206.895842870372,1203.4132519444447
6,2025-12-27,27942.54985977854,394.83369166666705,1512.7757332902788,29455.32559306882,1203.4132519444447,1200.0000000000005
6,2025-12-28,62456.49349289578,322.5396586388887,1202.732058594568,63659.22555149035,1200.0000000000005,1199.9999999999982
6,2025-12-29,63076.913385379434,234.17263055555583,899.1803875902783,63976.09377296971,1199.9999999999982,1202.3696203703735
6,2025-12-30,63092.587767692654,396.9928833333321,1700.611345213884,64793.199112906535,1202.3696203703735,1213.4194444444445
6,2025-12-31,63215.062431216094,444.6811629629614,1722.524974407398,64937.58740562349,1213.4194444444445,1199.999999999998
12,2025-02-01,26088.8720780176,103.53743133333305,455.7866287498312,26544.658706767434,1199.9999999999989,1199.9999999999986
12,2025-02-02,60214.136163609815,23.185899999999947,138.30674432083316,60352.44290793065,1199.9999999999986,1200.2028644444426
12,2025-02-03,61859.62686651388,25.458341666666684,113.91799154166691,61973.544858055546,1200.2028644444426,1202.9505000000017
12,2025-02-04,63594.46425798333,84.34564166666667,244.4673256624999,63838.93158364583,1202.9505000000017,1200.000000000001
12,2025-02-05,59290.73907373643,275.36651666666666,951.8416276833323,60242.58070141976,1200.000000000001,1203.2359725000038
12,2025-02-06,63466.861973028324,46.69768611111036,232.05744745138506,63698.91942047971,1203.2359725000038,1201.097467500001
12,2025-02-07,25768.77606717102,87.31253333333342,446.75197026250044,26215.52803743352,1201.097467500001,1216.4746944444462
12,2025-02-08,20646.523909112733,550.2439750000001,2642.5597406361117,23289.083649748845,1216.4746944444462,1203.1524149999993
12,2025-02-09,58107.653608018365,323.37724722222254,1072.0029404611114,59179.65654847948,1203.1524149999993,1212.541666666668
12,2025-02-10,52673.43308289907,339.7354027777768,1434.1624572916626,54107.595540190734,1212.541666666668,1200.005555555558
12,2025-02-11,56526.38696173966,226.9090888888875,892.0674597194442,57418.45442145911,1200.005555555558,1221.7593825000047
12,2025-02-12,55913.22034590277,182.43224722222237,781.204564030557,56694.42490993333,1221.7593825000047,1201.656390000001
12,2025-02-13,51911.25809794138,97.75099262688491,237.83712171091747,52149.0952196523,1201.656390000001,1210.35617638889
12,2025-02-14,20789.041449776385,314.37644166666587,1242.8167465472193,22031.858196323603,1210.35617638889,1199.999999999999
12,2025-02-15,19869.689127379384,839.748532472222,3668.3433081266085,23538.032435505993,1199.999999999999,1202.7166666666665
12,2025-02-16,53699.330468952714,833.4571954732501,3219.3581716761273,56918.68864062884,1202.7166666666665,1199.9999999999995
12,2025-02-17,53352.66244291018,405.5986769890204,1669.1051451978599,55021.767588108036,1199.9999999999995,1200.0000000000005
12,2025-02-18,48495.62388036659,1478.8706222222204,5273.521361416657,53769.14524178325,1200.0000000000005,1201.7053558333341
12,2025-02-19,49108.28493229426,1288.5542472222232,4376.262920536114,53484.54785283037,1201.7053558333341,1209.3882052777776
12,2025-02-20,50440.453604038805,365.1576611111111,1419.0080484416662,51859.46165248047,1209.3882052777776,1200.0000000000002
